Tumor_Sample_Barcode,SBS1,SBS2,SBS3,SBS4,SBS5,SBS6,SBS7a,SBS7b,SBS7c,SBS7d,SBS8,SBS9,SBS10a,SBS10b,SBS10c,SBS10d,SBS11,SBS12,SBS13,SBS14,SBS15,SBS16,SBS17a,SBS17b,SBS18,SBS19,SBS20,SBS21,SBS22a,SBS22b,SBS23,SBS24,SBS25,SBS26,SBS27,SBS28,SBS29,SBS30,SBS31,SBS32,SBS33,SBS34,SBS35,SBS36,SBS37,SBS38,SBS39,SBS40a,SBS40b,SBS40c,SBS41,SBS42,SBS43,SBS44,SBS45,SBS46,SBS47,SBS48,SBS49,SBS50,SBS51,SBS52,SBS53,SBS54,SBS55,SBS56,SBS57,SBS58,SBS59,SBS60,SBS84,SBS85,SBS86,SBS87,SBS88,SBS89,SBS90,SBS91,SBS92,SBS93,SBS94,SBS95,SBS96,SBS97,SBS98,SBS99
TCGA-EL-A3CZ-01A-11D-A19J-08,0.1359247615841518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0800121053440837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15909485638365672,0.08024624535295768,0.15202770062711,0.0,0.006008358563495289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1325829567027615,0.0,0.0,0.0,0.0,0.0,0.0,0.10537298694509672,0.0,0.13683483554940468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011895192947281991
TCGA-EL-A3D0-01A-12D-A202-08,0.08121449928751248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009961356437646568,0.0,0.0,0.0,0.0,0.0,0.0,0.1946027866522265,0.06949474361610564,0.0,0.0,0.0,0.0,0.0,0.0,0.0001969621567527931,0.0,0.0,0.032989772663097425,0.0,0.0,0.0025552975493135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040983984996195405,0.021271682629771582,0.0,0.09974347543730215,0.0,0.0,0.03481745840805805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2828303349897014,0.12933764517631666,0.0
TCGA-EL-A3D1-01A-11D-A19J-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1878118132568593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04657855771059631,0.0,0.018595463063063825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13726098285884397,0.0,0.0,0.0,0.22654177728938807,0.3832114058212486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-EL-A3D4-01A-11D-A19J-08,0.0,0.006943339039874533,0.0,0.0,0.0,0.05509459779562381,0.09890902485455205,0.0,0.0,0.0,0.0,0.0,0.0,0.08303096725912987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009179796422233454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.242301160825581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049702504553426105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26703531262533103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12135515318926163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06644814343498649,0.0,0.0
TCGA-EL-A3D5-01A-22D-A202-08,0.11050641811265274,0.08109251510088536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030062709512784207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04022096267479583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06641414170235535,0.0,0.06320671492863349,0.04836316809424147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2438072504141292,0.14941655074220328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16690956871731907,0.0,0.0
TCGA-EL-A3D6-01A-12D-A202-08,0.08254128723973675,0.18119611039719635,0.0,0.0,0.0,0.0,0.0,0.0,0.12197264162117769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048083901189206496,0.04604926791657297,0.0,0.0,0.0,0.0,0.0018412515311348073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13478378357559886,0.0,0.09392679294683577,0.0,0.0,0.0,0.0,0.0,0.0,0.16289879356503276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03969313786235153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051450214573313745,0.0,0.0,0.0,0.03556281758184239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-EL-A3GO-01A-11D-A202-08,0.015601947461216039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.326067058518792,0.0,0.0,0.18254012424928778,0.0,0.0,0.0,0.0,0.0032207557629741522,0.0,0.1986302519215802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028273950015853814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005198613298865665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18635624966945513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0284953939706692,0.0,0.0,0.0,0.025615655131306012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-EL-A3GP-01A-11D-A202-08,0.09641493451373286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06745745906699661,0.0,0.0,0.0,0.018389398986896663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08166035602371721,0.0,0.0017281497332430678,0.0,0.0,0.0,0.0,0.048207777473840766,0.0,0.0,0.0,0.1045620678656292,0.17027764737600423,0.0,0.02799304667715101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04895200410684374,0.0,0.0,0.07607100032490431,0.0,0.0,0.0,0.0,0.0,0.04975871213056537,0.0,0.0,0.0,0.1436650246981419,0.0,0.01739627564948465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04746614537284844,0.0,0.0
TCGA-EL-A3GQ-01A-11D-A202-08,0.0,0.07038377927489158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11013124329308081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4131407124795916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033884017658116975,0.0,0.035237582732348574,0.0,0.0,0.09825774536969882,0.0,0.0,0.0,0.0,0.23363231921938163,0.0,0.03887777745442589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-EL-A3GR-01A-21D-A202-08,0.0,0.07015118760250501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0941874110103462,0.0,0.0,0.0,0.0,0.33342359723612247,0.0,0.0,0.0,0.11725846242558984,0.09953549733095181,0.0,0.0,0.0,0.0,0.003912586788025081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06954686451367316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04814263354858249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16384175954420394
