Tumor_Sample_Barcode,SBS1,SBS2,SBS3,SBS4,SBS5,SBS6,SBS7a,SBS7b,SBS7c,SBS7d,SBS8,SBS9,SBS10a,SBS10b,SBS10c,SBS10d,SBS11,SBS12,SBS13,SBS14,SBS15,SBS16,SBS17a,SBS17b,SBS18,SBS19,SBS20,SBS21,SBS22a,SBS22b,SBS23,SBS24,SBS25,SBS26,SBS27,SBS28,SBS29,SBS30,SBS31,SBS32,SBS33,SBS34,SBS35,SBS36,SBS37,SBS38,SBS39,SBS40a,SBS40b,SBS40c,SBS41,SBS42,SBS43,SBS44,SBS45,SBS46,SBS47,SBS48,SBS49,SBS50,SBS51,SBS52,SBS53,SBS54,SBS55,SBS56,SBS57,SBS58,SBS59,SBS60,SBS84,SBS85,SBS86,SBS87,SBS88,SBS89,SBS90,SBS91,SBS92,SBS93,SBS94,SBS95,SBS96,SBS97,SBS98,SBS99
TCGA-02-0003-01A-01D-1490-08,28.431678646555195,1.3124005287433584,0.0,0.0,0.0,4.262303461512764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38146306091646676,0.0,2.041684158439601,0.0,0.0,0.0,0.0,0.0,0.5154688986267858,0.0,4.198441787703958,1.4005101034062637,0.0,3.304759141671928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.167642490894068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3002679987849008,0.6768882482818075,1.781233031618937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6688953039552777,1.2046611972089758,1.2650524359727824,0.0,0.0,10.052681793197664,0.7311425157499509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-02-0033-01A-01D-1490-08,16.74799088746601,0.45335268042771615,0.0,0.0,0.0,0.0,0.0,3.804010896141242,0.0,0.0,0.0,0.0,0.0,2.9715171457901013,0.0,0.0,0.0,0.0,0.0,0.0,2.598864859211819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.004041682930537,0.0,2.252097400704756,0.0,0.0,0.0,0.0,0.0,0.0,3.865264164513065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8422374884775126,1.30338628290923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47959132767371393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35818901550688,0.0,0.0
TCGA-02-0047-01A-01D-1490-08,20.6601856214027,2.392109521600933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.911874999097383,0.0,0.0,0.0,0.0,0.0,0.0,2.7666426121802083,0.17198313866424775,1.8958358642251578,1.1424958388626314,0.0,3.411243846206858,0.0,0.9794726438534583,0.7242364797595506,0.0,14.507628978533145,0.0,0.0,0.0,0.5796613818761884,0.0,0.0,0.0,0.0,0.0,0.0,0.581041239125211,6.346459384279146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1148394477288985,0.0,1.3620532854305272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.879792103746901,0.0,0.0,12.613112506498414,0.0,0.0,0.0,0.0,0.0,4.629438969534265,0.0,0.0,0.0,0.8454879622766278,0.0,0.0
TCGA-02-0055-01A-01D-1490-08,37.83050074345041,0.0,0.0,0.0,0.0,0.0,2.8339636363037335,0.0,0.0,3.943804767716432,2.686785053597245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.057536465257701,8.968716692136105,0.0,1.982040441986132,0.0,0.0,6.143973900735745,0.0,0.0,2.7345190031856026,0.0,0.0,0.0,0.0,0.0,0.0,1.266915549609616,0.0,0.0,0.0,0.0,2.361804358152427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.229791372291197,0.0,0.0,0.0,0.0,0.0,0.0,0.6099670839809654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15296228606097656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1687565591385507,0.0
TCGA-02-2470-01A-01D-1494-08,31.558398211556497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4611830740508345,0.0,0.0,0.0,2.3694947591390756,0.0,0.0,0.0,0.0,0.011996143031488396,0.0,15.656302292215345,0.0,0.0,1.3794787010913645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6402530583288333,0.0,0.0,1.1295915829944416,0.09184720897537486,0.0,0.0,0.0,0.0,0.05362871736191508,0.0,1.7374593941518255,0.0,2.0543529612795526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10547571190122558,0.0,0.0,0.19225203036971858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4325939793986096,0.0,0.0,0.3550201492759651,4.09833798250235,1.8216706687551087,0.0,0.0,0.0,4.0757496918647895,0.0,1.728618849678707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1252862236997245,0.2385122096616186,0.0,0.0
TCGA-02-2483-01A-01D-1494-08,17.68014253357972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4814227641729918,0.0,0.0,0.0,0.0,3.1760596004880144,0.0,0.0,0.14878141559304375,0.0,0.0,1.1599285166230653,4.1331648821967555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1941000247713394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.320817968984941,0.0,0.0,0.0,0.0,0.0,12.716857640391128,0.0,0.0,0.0,9.256355736847294,0.0,0.0,0.0,3.951549600467188,0.0,3.3126926816355957,0.43971227656725254,8.237091755235289,0.0,0.0,0.0,0.0,0.7727773937182965,0.0,0.0,0.0,3.8218335644715706,0.0,0.0,0.0,0.6189890234397415,0.0,0.0,0.0,0.0,0.0,2.096728056252797,0.0,0.0,0.0
TCGA-02-2485-01A-01D-1494-08,44.52325775795544,0.0,0.0,1.439339812429317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.268309293639857,0.0,0.0,0.0,0.0,1.9084030720026932,0.0,0.9194367897703202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2688775122730809,0.0,0.0,0.0,1.2473877436070975,0.0,0.0,0.0,0.0,0.0,0.0,10.44582362813135,0.0,0.03476794679851419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011862269474722374,0.0,0.8585927588465802,0.0,0.0,0.0,0.0,2.899665561435152,0.0,0.0,0.0,4.6948159472654645,0.0,0.0,0.0,0.0,0.0,1.260357123734439,0.0,0.0,1.5369119080644076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4517688545978842,0.0
TCGA-02-2486-01A-01D-1494-08,32.21079058959289,0.0,0.0,0.0,0.0,4.574012680855223,0.0,0.0,0.0,0.46160224054733506,0.9502093384795096,0.0,0.0,0.8907600758228781,0.0,0.0,0.0,0.0,0.0,0.0,9.944364663246384,1.574462514519718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9057319986502856,0.0,2.0666843655519043,0.0,0.0008913695870780697,0.6218093958057189,1.990715957323069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.682551705269155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-04-1353-01A-01D-1526-09,0.0,0.15954165797046796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6319423302341054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7849889157650485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4303666842987178,5.76559274974569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.700357684905406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13553883374667286,0.0,0.0,0.007835797944306895,0.0,0.0,6.715750176189287,0.0,0.0,5.226058233080476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.085544670145415,0.6288658235743001
TCGA-04-1369-01A-02D-1526-09,13.172610634893688,1.8160889324109994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.946995617767221,0.0,0.0,0.0,1.4318694112633756,0.0,0.0,0.0,0.0,2.398589747810664,4.448958812963233,0.0,0.3485729109324813,0.0,2.7841669788761676,0.0,1.2853703446172726,0.0,0.0,0.0,0.0,0.0,16.94180120651465,0.0,0.0,0.0,0.3948809903438633,1.065340668992468,0.0,0.0,13.424338463340458,0.0,0.0,3.5081444823246883,0.0,0.0,2.194359454987839,4.062086136143757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6282279110555846,13.57575222317069,0.0,0.0,0.0,9.540670006217677,0.0,0.0,0.12121863125020207,0.0,0.0,0.24306265773688326,0.06573517150066659,0.0,7.684506818252874,3.362036631141562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3655776438132854,4.8992533906383535,7.4944496758874415,0.011043678719665717
TCGA-04-1516-01A-01D-1526-09,0.0,2.023412497627937,0.0,0.0,0.0,1.3397646102730496,2.6437369123864287,0.0,0.0,0.0,13.323223104845205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8886565441135903,0.0,0.2151860060667925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.148132428904756,0.0,0.0,0.0,0.0,0.0,4.483523146310278,1.4388128576638055,4.502513235018218,0.0,0.0,0.25415854237217994,0.0,0.0,0.0,24.256085876499526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7235689964924017,0.0,0.0,0.0,0.0,2.180917365515201,2.4902068260694623,0.0,0.0,0.0,0.2670660180167122,0.0,0.0,0.0,0.0,2.1014033511314016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07724978487145029,0.4386102180501439,0.0,0.0
TCGA-04-1644-01B-01D-1526-09,7.076427263851266,0.32434818357492934,0.0,0.0,0.0,0.272684863207815,6.810467832986424,0.0,1.5144243812123155,0.0,0.0,0.0,1.0841454796899397,0.0,0.0,0.0,0.0,0.0,0.6820094404255934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3530639163104971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1930981837862222,0.0,0.0,0.0,0.0,2.6198162412731203,0.0,0.0,0.0,0.0,0.0,1.0314346878970784,0.0,0.9650355031660689,0.0,0.0,1.5547604129436503,0.0,0.09543070576459672,0.0,0.0,0.0,1.5117473543659667,0.0,0.0,0.0,0.0,12.718447636588706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7199802574262257,4.276074394109387
TCGA-05-4244-01A-01D-1105-08,12.670480377466417,5.004018054775502,0.0,102.35016452011438,0.0,4.637275723519843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5703474261473735,3.7337871769793893,1.7790101213923615,0.0,0.0,0.0,0.0,0.0,0.0,7.618298037484283,0.0,0.0,0.0,8.230743408085903,0.0,0.0,0.0,0.0,7.914768235023652,0.0,0.0,0.0,0.0,0.0,0.0,6.898652461360319,0.0,0.0,1.5496884229913461,0.0,0.0,0.0,0.0,18.71709461074547,0.0,5.028632602942709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.251261583665855,0.0,0.0,0.0,0.0,12.70025283231142,1.5454867311812919,0.0,1.807299790893412,0.0,9.87688206777668,0.0,0.0,0.0,0.0,6.9763606749852345,0.0,0.0,0.0,0.0,0.0,9.047529611832298,14.105233488794937,2.808257067938129
TCGA-05-4249-01A-01D-1105-08,9.785780295370715,2.6367388237072102,0.0,170.3674949447007,0.0,0.8909408730109032,22.1481903246916,0.0,0.0,0.02538191872671114,0.22835273237292497,0.0,0.0,3.308232123436594,0.0,0.0,0.0,0.0,18.03103324164389,0.0,0.0,15.991645979695695,0.6193485879856434,0.0,0.0,0.0,0.0,3.0405018327532805,11.427428526884649,0.0,0.0,26.90324641628008,0.0,0.0,0.0,0.5064728639587216,0.0,0.0,0.0,2.7062749532027426,0.0,3.002582180079936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.57970281130652,0.0,0.0,0.0,0.0,0.0,2.836761871995116,14.623401267327205,0.8130761049799178,0.0,0.0,0.0,0.5437943866674301,0.0,0.0,0.0,0.0,11.066526884634852,0.14329567147282501,0.0,0.0,3.912419418268591,28.409057067187046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.267405382975696,0.0
TCGA-05-4250-01A-01D-1105-08,11.65241575811487,25.094565483006683,0.0,157.64067586464068,0.0,0.0,8.844178277864108,15.797039323786734,0.0,0.0,0.0,0.0,0.0,4.9045030787662665,0.0,0.0,0.0,0.0,19.824364966645614,0.0,2.396819436652941,5.339304258009443,0.0,0.8689888519812525,0.0,0.0,17.990269507531234,0.0,0.0,0.0,0.0,28.50545925408737,0.0,0.0,0.0,0.0,0.0,0.0,19.444808359287965,0.0,0.3645059944765951,0.0,0.0,0.0,0.0,0.0,10.931770626263987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.253230384305855,0.0,0.0,0.0,0.0,20.08039197806756,0.0,0.0,0.0,0.0,10.080980487658522,0.0,0.0,0.0,6.344599845525229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1848752164673444,0.0,44.3735235089833,13.097907731716157
TCGA-05-4382-01A-01D-1931-08,36.91834036059005,101.5153200207095,0.0,1471.8636245067203,0.0,2.4657108853701573,0.0,17.638732355677895,0.0,0.0,0.0,0.0,0.0,4.841960157380596,0.0,0.0,0.0,0.0,85.48758687360744,0.0,0.0,0.0,4.40640015944639,3.073792506676961,0.0,0.0,0.0,22.688658488472985,0.0,0.0,0.0,203.39867085179847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.60979484269103,0.0,0.0,20.0392459686505,0.0,0.0,23.283655970344363,38.927524622683386,15.223077499345628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.434523122846656,11.937572150894662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.697144403741927,48.607120426864725,0.0
TCGA-05-4384-01A-01D-1753-08,0.8470036401572624,4.445459038222938,0.0,57.096261166197216,0.0,0.0,3.6906194312897282,0.04839071074147716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4923209035328269,0.0,2.3741134864757085,0.0,11.587737310841185,0.0,0.96302034135556,0.0,0.0,0.0,1.891163212264498,2.790997478662721,7.155201482802774,0.0,0.0,19.049683938879877,0.0,0.0,0.0,0.0,0.0,10.049223472818042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.031793496423008,0.0,4.031672101107056,0.0,0.0,0.3326607890179041,5.210976671932978,0.0,0.0,0.0,0.0,2.1405115702863293,0.0,0.0,0.0,5.821320869408625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7120568045307465,21.187911521168953,0.0
TCGA-05-4389-01A-01D-1265-08,19.882717677693222,42.014940296702804,0.0,40.35591454268766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.572899169663923,0.5629500204795406,0.0,0.0,5.449531696039294,33.30180966880927,0.0,13.531825117713966,3.715380040203451,2.4977115456748393,0.0,0.0,0.0,0.0,1.9217429955825882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.550646750890603,22.937804769399378,1.1052276271407262,0.0,0.0,0.0,0.0,0.0,14.02221338320305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.251059605209683,0.0,0.0,0.0,1.7196087830580158,0.0,0.0,0.0,0.0,0.3766891389171394,2.1675101894420994,0.0,0.0,0.0,7.271236416159189,0.0,0.0,4.082767624845885,18.26637788332915,0.0,1.4012152293606062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5761441812489108,7.376302169627678,0.0
TCGA-05-4390-01A-02D-1753-08,1.3804743031162274,4.529070632802189,0.0,416.123774198526,0.0,30.07092635451962,0.0,25.48153932531848,0.0,1.6373650087056073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.398175009325142,0.0,0.0,0.0,0.0,3.8086270687557833,0.0,0.0,6.209624388486679,0.0,0.6416497298951085,0.0,0.0,48.04639336746483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8696617345825657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.000931870069323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.200768184836346,1.358153262403548,0.0,0.0,0.0,25.783842553792493,1.1203255834434802,0.0,0.0,2.4739385903153575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.53380170690557,0.0,0.0,17.939678918476396,56.78916470556467,0.0
TCGA-05-4395-01A-01D-1265-08,7.9565186805337245,39.14899706442229,0.0,115.60221514299704,0.0,0.0,7.222368438813286,5.962314459187253,0.7776310941921906,2.0446821091888183,0.0,0.0,0.0,16.03265608779518,0.0,0.0,5.622028420266499,3.119177723828494,52.47028211532075,0.0,9.36857604851675,0.0,1.1682291256167012,0.5316084177352244,0.0,0.0,0.0,0.0,1.1620038205626058,0.0,0.0,15.94708350977856,0.0,0.0,0.0,0.0,0.0,5.478211126123028,0.0,0.0,0.0,4.732715979884883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.277802161091244,3.7360147004095037,0.11334929180556141,0.0,5.210668287108898,6.5777359658211925,0.0,0.0,0.0,0.0,6.140455901815606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.163456326513998,19.43971852747799,0.0
TCGA-05-4396-01A-21D-1855-08,8.70293283402624,14.340402897363894,0.0,94.42854877830943,0.0,0.0,0.6467844684404533,7.2865614147207545,0.0,0.0,0.0,0.0,0.0,0.6904313615361016,0.0,0.0,3.0539962124815023,0.0,0.0,3.1447455769841284,3.568965291311389,0.0,0.049218202990799965,0.0,0.0,0.0,0.0,0.0,4.54796059927126,0.0,13.35357142539011,58.05050750109595,0.0,0.0,0.0,0.0,0.0,2.468312474560368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.359345877924975,40.79808794379645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.036404880575356,8.779240296473636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6859007730077127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.46774119069498,3.7396895067175393
TCGA-05-4397-01A-01D-1265-08,14.432747316800981,64.27858795127722,0.0,392.42149266049125,0.0,0.0,0.0,3.529063533208536,0.0,0.0,0.0,0.0,6.4172699088334175,17.252483310099265,0.0,0.0,0.0,25.53862137379263,72.9397263787796,0.0,12.028405615442201,5.941144333704683,2.608330380043097,2.6621210307196894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.23525696161765,0.0,2.2385209155584853,12.609035940429143,0.0,24.989347541041035,15.381733338398924,7.088102556481612,0.0,0.0,0.0,5.704589760088376,0.0,0.0,0.0,94.08202534523454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005495584265069,1.2936149415663838,0.0,0.0,31.321464539188163,20.326842988620374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6089303241904176,53.428525817028124,0.0,0.0,0.0,0.0,38.99909096481281,30.797555060228053,0.0
TCGA-05-4398-01A-01D-1265-08,28.26625394038199,48.27053864677031,0.0,454.4773414543959,0.0,0.0,5.657099184403243,7.298865592679821,0.0,0.0,0.0,0.0,11.18007590930225,0.0,0.0,0.0,0.0,0.0,36.6682439489629,0.0,25.823745696257642,6.459457037980709,8.771171422467637,6.551553996628507,0.0,0.0,0.0,13.86528843218763,14.3650915749439,0.0,0.0,57.36220738765441,0.0,6.003829124343714,0.0,0.0,0.0,5.670784779194822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.221545703442985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5180617562714294,24.957118626271736,0.0,0.0,0.0,10.27876543310374,10.37027045924945,0.0,0.0,0.0,16.625805364628157,0.0,0.0,0.0,0.0,36.39568546716953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.280454215670236,38.149057119254685,41.01951171644368,0.0
TCGA-05-4402-01A-01D-1265-08,3.2105688839772224,33.69196515033498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.00934951709534,0.0,0.0,0.0,0.0,50.65075087440653,0.0,0.0,0.0,0.0,0.0,0.0,0.10936149403882034,9.220892992932841,0.3653422698906295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.587390126364296,0.0,0.0,0.0,0.0,0.0,0.0,0.5516683840646373,0.0,0.0,0.0,0.0,0.0,1.0149939771706744,0.0,0.0,2.35221551057146,0.0,1.3196278975085036,0.0,3.1212851037106817,0.0,0.0,0.0,1.9971859694851286,0.0,0.0,0.0,19.763755929179347,1.6782740475705438,0.0,2.888322193883921,0.0,6.442640173881005,1.0025165598118082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.403503043279541,0.0,0.0
TCGA-05-4403-01A-01D-1265-08,1.0327517173420966,1.500786193398322,0.0,19.10318288707641,0.0,15.176228354200628,0.0,10.865206432434068,1.1808040733579779,7.1996944680155055,0.0,0.0,2.70635471066956,0.37315007231763175,0.0,0.0,0.0,0.0,3.4389692848148044,0.0,11.356513613399466,0.0,1.2916468385867463,0.0,0.0,0.0,0.0,0.0,9.072574124656061,0.0,0.0,14.467923124877764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.086343150629787,7.461587558099713,0.0,2.484767427099282,0.0,2.2452588912406366,1.6498527283493651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.113882061305024,0.0,0.0,0.0,3.337205017333879,0.0,0.0,0.0,0.0,0.0,7.992135465759095,14.120276818517226,0.0
TCGA-05-4405-01A-21D-1855-08,22.83204138622819,5.850710943856102,26.72908877469112,188.54424356634442,0.0,0.0,0.0,18.704748236379142,0.0,2.2281978607382364,0.0,0.0,0.0,4.878421141747402,0.0,0.0,0.0,0.0,16.309994578205423,0.0,0.0,0.0,0.0,3.039034854619938,0.0,0.0,24.08624623899458,4.365846541454205,0.0,0.0,0.0,53.58073476839345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.318747411454834,6.067844151467947,0.0,22.711624830634634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.878730059829389,2.606112358581899,0.0,0.0,0.0,0.0,5.0062617372491784,6.695013864716452,7.367184640402843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7340037665386936,0.0,0.0,0.0,0.7251246402720773,0.0,0.0,0.0,0.0,5.3315773182254445,0.0,0.0,0.0,0.0,0.0,0.4069958781090053,34.84228029281887,3.679773257985115
TCGA-05-4410-01A-21D-1855-08,30.205456000803537,67.81371304992797,0.0,768.6449918223567,0.0,0.0,3.970241480141489,0.0,0.0,0.0,0.0,0.0,0.0,13.143646364365818,0.0,0.0,0.0,0.0,57.116461885327865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.310794089136934,7.901232328767366,0.0,0.0,89.05267040202745,30.231458183570837,0.0,0.0,0.0,0.0,15.32175053236373,0.0,6.046578782351572,0.0,0.0,0.0,0.0,0.0,0.0,91.92476064619038,0.0,0.0,0.0,0.0,7.9864237286348985,0.0,0.0,0.0,0.0,0.0,7.45023971083664,14.367021005311729,0.0,0.0,0.0,0.0,28.534831190055364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.49500879447391,74.93545911150466,0.0
TCGA-05-4415-01A-22D-1855-08,5.360818232578885,1.6815025833726855,0.0,113.74418841088747,0.0,1.4145274145785425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.790196539592299,7.141811328583798,1.4857973361774872,0.0,3.6402489968982024,0.0,0.0,5.707480993654469,0.0,0.42988230008522166,0.0,0.0,0.0,30.494540262835656,4.303881810438207,0.0,0.0,0.0,7.2623865680182105,4.273013963561568,0.0,2.499473074931505,0.0,0.0,5.714601309175216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.47993962892813,0.0,0.0,0.0,0.0,0.0,0.0,8.204227932968136,2.908271015035516,0.0,4.209746107220176,0.0,1.543964646873778,0.0,0.0,0.0,0.0,4.413380477322406,0.24689187633258086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.473076433079342,0.0,0.0,0.0,0.0,9.439642402721208,10.823986584214996,0.0
TCGA-05-4417-01A-22D-1855-08,9.982097828458066,3.570512172447594,0.0,134.5804046801076,0.0,0.0,0.0,0.0,0.0,0.0,0.43641819046205654,0.0,3.129600843748061,0.0,0.0,0.0,0.0,0.0,1.2902243687784338,21.809547256750996,0.0,0.0,0.0,0.0,0.0,13.021647078943198,0.0,0.0,0.0,0.0,0.0,54.621363526469196,0.0,0.0,0.0,0.0,13.272551329993263,0.0,0.0,0.0,0.4689678980853996,0.0,12.724507912763869,0.0,0.0,0.0,20.172471394144363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9373077944645285,16.826062400962588,1.8159466636503154,0.0,0.0,12.07059759850077,0.0,0.0,0.0,0.0,0.0,0.185295460007489,0.0,0.0,0.0,1.0238726734900774,3.734717587426976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.484725481996481,30.50680050254814,0.0
