,SBS1,SBS2,SBS3,SBS4,SBS5,SBS6,SBS7a,SBS7b,SBS7c,SBS7d,SBS8,SBS9,SBS10a,SBS10b,SBS10c,SBS10d,SBS11,SBS12,SBS13,SBS14,SBS15,SBS16,SBS17a,SBS17b,SBS18,SBS19,SBS20,SBS21,SBS22a,SBS22b,SBS23,SBS24,SBS25,SBS26,SBS27,SBS28,SBS29,SBS30,SBS31,SBS32,SBS33,SBS34,SBS35,SBS36,SBS37,SBS38,SBS39,SBS40a,SBS40b,SBS40c,SBS41,SBS42,SBS43,SBS44,SBS45,SBS46,SBS47,SBS48,SBS49,SBS50,SBS51,SBS52,SBS53,SBS54,SBS55,SBS56,SBS57,SBS58,SBS59,SBS60,SBS84,SBS85,SBS86,SBS87,SBS88,SBS89,SBS90,SBS91,SBS92,SBS93,SBS94,SBS95,SBS96,SBS97,SBS98,SBS99
TCGA-BA-A6DD-01A-12D-A31L-08,0.1768593865542153,0.021068475898176977,0.024444177379242527,0.040793465417395355,0.024498979869586206,0.03199774489772573,0.01929929393644724,0.01990171036825421,0.021864449502921032,0.031181993132583335,0.029618134077622645,0.021517219840100646,0.01650491589858145,0.026146190673923667,0.024225535296166726,0.007420422892381853,0.02158012839852011,0.022586032444333007,0.026344426154610433,0.02554094454244181,0.03466093874251154,0.03396366838733737,0.018479149948161376,0.022459562804394453,0.022824537943241484,0.021364751512433965,0.021725837481991406,0.02386628160493832,0.02453803730885682,0.02212435364183866,0.02121716990830594,0.02153171741165049,0.024230846963087208,0.02260255879007736,0.01866649237884753,0.020187700913600223,0.02216298757494785,0.020173168314629654,0.02552570261076599,0.02319043135821926,0.019690065312734158,0.025422170055326716,0.027742538246514736,0.024370832795248182,0.026314716734906256,0.018056033572811905,0.02455694591891357,0.025647902538878376,0.027722529044355255,0.024306188375951967,0.02187287107209367,0.022355877967467998,0.024831134507671423,0.0032802944344542603,0.0204728365636101,0.02182876995807356,0.022511870515159176,0.014874816429002806,0.015040996153023577,0.025659871604930284,0.021420637219275958,0.023986572598178792,0.01975844488161506,0.02532359198939326,0.016061850396633368,0.0070460615685727125,0.02054644035136645,0.024238157064784743,0.02185533158314947,0.017513016802553807,0.019915686576307243,0.024551234576486045,0.03363378772459083,0.04582184919465791,0.0305662330384528,0.022181619537022614,0.018059087710282095,0.020930415692200326,0.024041579953929648,0.023216424754643826,0.024755616776657628,0.022059242330505824,0.028124456712020227,0.024584995137739114,0.026087012203506458,0.017564710003042636
TCGA-P3-A6T4-01A-11D-A34J-08,0.02173552043237185,0.1370645295596048,0.014858834679307948,0.01179125848766796,0.013144065938488247,0.013076265702103998,0.045748010874681236,0.022511061632128453,0.010056822971888193,0.012324310117069134,0.011764834849976952,0.009460334602629968,0.007463696517677946,0.0344421557298633,0.009903064047739508,0.016841705821540938,0.014847750853118463,0.011029641732111687,0.2628086994815072,0.007741019367430384,0.010591382450123388,0.016974392797233628,0.010571249064975858,0.008556389172566995,0.01038594914383945,0.011325848021971648,0.009247576275002856,0.01041599431440163,0.010545984104128957,0.009642491392294799,0.012477716734432702,0.009600108630760518,0.011242769680427707,0.010293369472101582,0.006897159081732453,0.007466340027401509,0.009612032012808159,0.012629206357409882,0.014669385974495186,0.010217537145912513,0.00989715521154008,0.010340997916328342,0.0156414830353453,0.010528767645811914,0.010120811111988396,0.007158674287162063,0.027983423297021314,0.012647535466124182,0.012214144681993432,0.012933318296382714,0.010908266746519927,0.01238152105635844,0.008611082463320785,0.00940087314611468,0.00850226535420843,0.01166952291471952,0.008491383225282775,0.008004444628491484,0.005908392990179619,0.010149950768596362,0.007272491006450949,0.012274048888817684,0.00781708111598965,0.013671782222127912,0.007775980650969265,0.018604347198981287,0.009557306516222086,0.010906476438609633,0.0073484664951597506,0.005954661230945859,0.011806523443660073,0.009390364356383898,0.049381894059890984,0.021543067055390476,0.010250743929807985,0.012601528331615871,0.0083673320826668,0.011136261238515575,0.012311796625410836,0.011090371281306766,0.011780143616328426,0.01013678104484688,0.013499794380855575,0.023858529708386308,0.021675316889640042,0.022099267256664078
TCGA-DU-8164-01A-11D-2253-08,0.173822418618657,0.02556176296764379,0.03429126239658375,0.033056952768883804,0.03362030533296056,0.04867663636296816,0.026119358405963765,0.03335542244134729,0.02886876401440451,0.02588213620652693,0.03333661791635921,0.030475331292441916,0.021646987271083412,0.038129609453099476,0.029731181267500423,0.029724595208150583,0.034527581166326766,0.03076957806458009,0.023174146748722788,0.03160957035371157,0.04484398099799345,0.02726460951709999,0.028661150489291097,0.02611391151894538,0.031113791705867963,0.049025089816283306,0.038311008820440154,0.032220612372326374,0.027938559442514912,0.02667250349807173,0.04560931089443259,0.037445107724510755,0.03367648745484255,0.029553838546672352,0.026441600406543985,0.026456723640624256,0.0355963960969774,0.03570015269068959,0.04152942097402245,0.040302453378342276,0.026069397402276224,0.02509042497224211,0.0339812285313978,0.028056430026304768,0.031826598569982996,0.035083898842362155,0.03724957189489058,0.03318249819888965,0.030570617436378057,0.03316443721668117,0.02990779842214799,0.035736587319590986,0.03504867564668066,0.006627800600146141,0.02972098463571306,0.03311183178415999,0.028488346031164617,0.035986839484573374,0.028168534018390333,0.041012978379315376,0.03339515695485466,0.02796231006549131,0.03782554865711052,0.020809126716568083,0.03348216667784897,0.041122302363629175,0.031598745847790564,0.036065378465168905,0.025269179521582866,0.024424797448940824,0.0326631934948633,0.02728551475214894,0.034683622078081656,0.05696343407245884,0.027337722589289713,0.032298577844584814,0.024192154595524193,0.032787310187237836,0.03254824262566789,0.03168278874774029,0.03534224778124715,0.03262778958812752,0.03630129681946875,0.009951382465264787,0.04482744240037668,0.03099635336669878
TCGA-WC-A87Y-01A-11D-A39W-08,0.12334119918360423,0.08609912223592671,0.08520800271417539,0.02443581204035157,0.09189678527953808,0.08585954089667082,0.07082450945001416,0.06310476206684991,0.07879633987758104,0.0800988918250661,0.08592693403391077,0.08247051671848785,0.05446981664496565,0.05652491759939644,0.08514887720053366,0.032829520714329444,0.08696632330693384,0.08967471790302213,0.06001705894217389,0.06758338966502524,0.10179696616500765,0.08702243740209721,0.0796912512665979,0.06263267875971246,0.08240599863825189,0.09768451119529896,0.08956998892341235,0.07042794332689584,0.10001015204077554,0.08684463373866054,0.10704983509452333,0.08559293044081058,0.09468958759312242,0.08917229039332811,0.08384313096884846,0.07557807408187228,0.08199109080326193,0.1041514203037408,0.08679040922270269,0.08781986594333922,0.08594549483365277,0.08853100782202024,0.08748863969145504,0.07964118515297139,0.08479957576612399,0.07887984439978195,0.08179557338544047,0.08945240514313066,0.08402161071711702,0.08944009180475072,0.08285863420562987,0.10243165321899485,0.08122937929999978,0.010519345584675424,0.0737471991058089,0.09180029409710366,0.07958194139984971,0.0765659103725755,0.07659502862106803,0.08100002817886963,0.0827252887660273,0.07806739966716925,0.08263793497028524,0.05356779591126331,0.08028578479688828,0.03096128660765064,0.0839659278277973,0.08057803099189252,0.07809310478003693,0.07732023995814687,0.0972786116204902,0.08245939437120871,0.08116230749060695,0.10167525436341554,0.0896403709601051,0.08544169381270178,0.07667616446188409,0.08124928877808674,0.08922466287415813,0.0829218261714338,0.08601620159420781,0.08555383522940359,0.1000257692417868,0.03148038084950459,0.08699219703238624,0.09083792125444737
TCGA-EA-A3Y4-01A-51D-A243-09,0.043128413361651255,0.307108478905065,0.007733138006821647,0.004099879677309315,0.007834418761653585,0.015928600821262382,0.025812574520220507,0.01825603058805511,0.005841409591141259,0.007408944685644157,0.006591615620211141,0.0057551839535050124,0.007491134184535519,0.02443594050421853,0.006597456785148963,0.0043848613864376435,0.01232818973664794,0.005660273255945751,0.30833237571504185,0.005875405379100854,0.014036595533379336,0.006629395437572111,0.007466160585749421,0.0045016111412870385,0.007345864852821484,0.015681975483015743,0.006229788002301427,0.005802010987143018,0.0058320473619311395,0.005555916606117711,0.01523319091826375,0.006827875733210907,0.007587029179361477,0.006064331546132787,0.0056616300840715604,0.005150442380170179,0.0071796397070811105,0.016894486470341114,0.009328350537718867,0.00935505503776246,0.006740237337914708,0.00492698293250494,0.0081237093530902,0.00753994759375933,0.005765136267244725,0.006900030582011822,0.008640393654170117,0.008756576512838937,0.007354559232346543,0.007735873480303799,0.006409260564645733,0.008323861463867167,0.00491805852177098,0.03175065032394761,0.006203100092220193,0.00681339223484702,0.005854304663660463,0.005053437322566695,0.00552030541348693,0.008588972861275499,0.0057019633842569405,0.008624655930143785,0.008384986546413419,0.005970730453286927,0.00547926021903206,0.007041126288742398,0.006323433814646231,0.008518494280073723,0.006504685645787485,0.004829986685851736,0.009024015457572837,0.00551577089539636,0.015496634758603139,0.011629725904438623,0.005397034610844601,0.0072325612253402935,0.0050634666488994454,0.008643737575218188,0.007966918822265075,0.006525771911116317,0.00776108430240968,0.007152411841197438,0.0059919087944671386,0.012154496057707031,0.007001181771598732,0.00934866539196713
TCGA-EL-A3MZ-01A-11D-A21A-08,0.14953861737255378,0.03430782391846447,0.043322181718059544,0.017342664559193456,0.0439987104351046,0.07069015763756675,0.03731799591056551,0.040322996186891454,0.03805959799605383,0.04057180739432367,0.04633327887010367,0.03845213903090358,0.030791656922524977,0.08776979899924706,0.04080661369813826,0.031794391887089386,0.0394162573592698,0.038224885659906026,0.03094541725764193,0.036845590834048175,0.09179031097605726,0.04428040587266989,0.04809412668846111,0.031377904683118456,0.04227114618616537,0.05329194251020075,0.04208744739032045,0.03353533274965495,0.04165475501220414,0.04023671813863473,0.05354849512090878,0.04303333088753181,0.048467685845920074,0.03886377974547263,0.043239664290519154,0.03461944704661708,0.04466227070694911,0.05141784531261026,0.04229145196933383,0.04588017234103762,0.03669665469358869,0.04062069336726518,0.04003457411510974,0.03852418969714894,0.03995294235722381,0.04307321230429766,0.04142342614457645,0.04448137970051192,0.03997154769261557,0.04264884122401014,0.03860706630826647,0.04986031722810466,0.03584245157596161,0.00925812294180196,0.03835001964208134,0.041584190734084286,0.04092566741226582,0.0536279314559344,0.03915949800958551,0.04700732880725553,0.04165595945250874,0.03975311457291614,0.04543933288799581,0.02645410703212675,0.03828461282224417,0.027115261715830084,0.040417271934764784,0.042989790151210655,0.0363395344176178,0.03528420310054335,0.05137417175697516,0.04063590076594415,0.04912889313265938,0.05594340978778632,0.04194912022335817,0.04076973309244987,0.037896751799874,0.048377438007201574,0.044683184866321585,0.04088167822956405,0.04432428534028626,0.04254152523083235,0.03989358802628405,0.023394300808515775,0.04235716407959749,0.046712740873287854
TCGA-2G-AAM4-01A-11D-A435-10,0.05826707797255069,0.03559866661799383,0.04648723401798326,0.013651903685146523,0.0462857992967521,0.04574304129029331,0.0381121617798762,0.037409962364291394,0.039950546082541886,0.041571404235348504,0.04558242075349525,0.04353488040661488,0.033765227688450125,0.04131834478500944,0.042630724851934094,0.03573228850472119,0.04204051614849707,0.04727415968317783,0.03257302777529671,0.03859341037233432,0.04412929208653014,0.03927183213228585,0.052555019771248615,0.03279703490675486,0.04921173212528663,0.04742429821086234,0.04926730272599064,0.04050657247591321,0.04520099603123214,0.04093750659166128,0.04802832391663979,0.06362221898604505,0.0475947244279411,0.04524272434702697,0.04116927029129083,0.036656803456792675,0.06075179082330457,0.05446310811858901,0.04549886314566803,0.04684942327579166,0.05073538391017372,0.036409869791719035,0.04973392681450632,0.04572670273833495,0.04382004509707083,0.04091452620299543,0.04762097114093407,0.047018415226189963,0.04220641666153571,0.04529541356989938,0.04216483868411163,0.05164287601399499,0.053763491505344714,0.037352577729253274,0.04230212300367374,0.04993970670917578,0.04554612423051789,0.03726340473472044,0.03760385949531306,0.05340880653716502,0.046097620399584587,0.04531975129626173,0.03952648872439309,0.027431282907281137,0.038553111271811366,0.029666608499987902,0.04629499805752532,0.043196631389316585,0.0777551794453996,0.03881474657813289,0.0680242139475286,0.03963277868655184,0.04177658511909906,0.061604636464921377,0.04098725313389707,0.04580334090820523,0.03631398381635732,0.04602368242650758,0.044513858014216354,0.04468463446584731,0.04934357991676835,0.053178553927176755,0.04468891096734748,0.01950187986793274,0.08577278165529952,0.04939463924784728
TCGA-D8-A141-01A-11D-A10Y-09,0.1314162426088137,0.041407070254379064,0.05572021320720827,0.028757378221137227,0.05884037487174475,0.06031288717789511,0.04980677149417856,0.05197104830564504,0.04777527669545636,0.04975141402892863,0.0532626543300222,0.05086714293067818,0.037726344929103546,0.04842248681022021,0.05068624861588347,0.02030513094849402,0.056464865979844105,0.05305939506784724,0.0426413712878167,0.046354920473222594,0.05495979272727014,0.06188730323056979,0.054731935547023276,0.04288385689045535,0.060612541230377896,0.05898670885639747,0.05285499617199086,0.04502657782144667,0.046812240487567755,0.04927244105523278,0.05938794829388834,0.06068141821470761,0.05363329163061292,0.05149297278303872,0.04988444692297631,0.0460043824398816,0.0658668397585523,0.06291483917838402,0.05987826228082666,0.05443198574828068,0.04956617738922494,0.04764236158659989,0.05420980164860505,0.055841751741017034,0.05735025809256698,0.049083551463764225,0.06145685168691339,0.05826031399818776,0.05211426267233042,0.054793079737671745,0.05032047339942824,0.054637467370818954,0.05155593060897617,0.010703804225342938,0.04727163966512875,0.05583988694598649,0.04931116763298866,0.0456616384746211,0.047431371271467404,0.06081381196451753,0.05467262970615759,0.0500858322495554,0.058775802955195224,0.03910311668860551,0.04767315533976645,0.018145757748168453,0.052579953994231814,0.05384602457247175,0.05315404840881984,0.04630478496278807,0.054738420070662666,0.049633686252923075,0.07225283741611777,0.12486990572379028,0.05746448307313729,0.054741943099122684,0.045769927403257485,0.05219327257355309,0.057560505126494056,0.0521341048430948,0.05741849893582634,0.0578756098268319,0.05458466301342163,0.022598851626507946,0.0995884908433577,0.05275520117140133
TCGA-55-6969-01A-11D-1945-08,0.004149239406794624,0.007253299804425031,0.018280421136568147,0.06702119822184696,0.008450475102409562,0.005174535988122297,0.015783488477843693,0.00860600765320635,0.005435011315290516,0.0045143137546103,0.020246058511466297,0.005232037333437963,0.004411363972738506,0.0068792587556232776,0.0056230116456866186,0.008314987734916832,0.0061942022036555015,0.006148073774169259,0.010614661475148496,0.012477034723949931,0.005191250897307257,0.00494539505692824,0.009199963988404536,0.01000199787452512,0.016279087461819698,0.00845957976937437,0.010669811041821206,0.0058848256412366295,0.04635283919824327,0.005831025146019673,0.0055751972594236,0.030086139970321207,0.015384659120272556,0.006676954351739437,0.005017275919843705,0.003927257482518313,0.05989524510156241,0.00844308157448686,0.008560157950410223,0.009952475107965058,0.0077473650002860195,0.0030343661794624095,0.02689148168242242,0.012907422697833142,0.004455335111475322,0.019670122669535897,0.06790409267779866,0.009724154053033033,0.007797911095882573,0.009853874566833043,0.0047443138470283615,0.00950604884560171,0.006148506497763063,0.003318126652180803,0.06237831937982779,0.007437908966423392,0.004125500985075535,0.014219602669734575,0.014825847943699835,0.02084423634265913,0.005993195725101521,0.008406558430034105,0.028052270309693435,0.01569902087626702,0.00548282984996732,0.010185843158068452,0.006158984058122203,0.00520877908036438,0.022004236504172436,0.003350078759355404,0.0105332086574203,0.0038817440076117458,0.02142792494641975,0.00899870770773469,0.003577032854091143,0.01668524130873744,0.0031203827781347,0.009745376826742447,0.00792602606167882,0.005703321471740603,0.013197123010886758,0.02733622986437343,0.007683961442193973,0.03498305411656504,0.04206077316208032,0.008837052565790768
TCGA-5P-A9KH-01A-11D-A42J-10,0.1294264596947905,0.046940397514788595,0.0370758793827361,0.014784261152370467,0.039682155760871016,0.06200419530498656,0.03679452304398725,0.03475583313843964,0.04317354393628164,0.036925863637396916,0.036778850019472856,0.039953803745340896,0.030466417322435203,0.03731274325556051,0.037151906048511874,0.03109590266603241,0.04519378483369922,0.03537011979000643,0.03878056883044034,0.03078013423360685,0.057669574125532495,0.0357870715147248,0.058740524258441576,0.0265189439343495,0.04590841977103113,0.05237636635219729,0.03997129527091553,0.033061792828624065,0.031840218502705644,0.033722591336908636,0.056212858227575865,0.04257097330851248,0.037528467646927174,0.03562728668770489,0.034956198555696316,0.031622588243596934,0.0427493192758349,0.04943676964614517,0.038969410311973735,0.05140687319926906,0.033900771175479634,0.032860024884363494,0.035082270727324144,0.04272258001442006,0.036930391712925684,0.045388732650557415,0.036155799031183974,0.04282384774394716,0.03809222546258358,0.03921916194721682,0.03681667519926616,0.047149242694282355,0.03354204226922946,0.015169113525591665,0.04002817595046206,0.04369096478658509,0.03559021669913488,0.03420896883951009,0.038537468886495,0.03901577264531782,0.03947666751980921,0.056923647578792765,0.045681376547803694,0.024491032133814022,0.032427662710526446,0.04212381278586673,0.03879774094049306,0.04333207074847333,0.035115667094714254,0.033227281889191454,0.05087415733524666,0.03650209915249666,0.03816329507571557,0.057001886996365006,0.03435005046928945,0.03777339039293199,0.035028001511468544,0.04672213593125746,0.039138268853018604,0.03855914222954304,0.041667450473222206,0.042730927213316616,0.03732301763268197,0.021268311543491226,0.036280718959431864,0.04055053266229508
TCGA-B0-5110-01A-01D-1421-08,0.05803933194198928,0.02848383032593565,0.029570945200785036,0.03266020060511756,0.026890864419742606,0.04531711875503197,0.02854013561792386,0.0236797796830344,0.024714483159779144,0.027455389934036283,0.029775168177260766,0.01988199384692242,0.016765925194022518,0.02214642484323202,0.02185015659470424,0.01384941175777068,0.025726921516070464,0.022671341064228964,0.019902408111913256,0.02241903372476977,0.03883634423462191,0.021754941756686907,0.047127799972806424,0.016416934269328914,0.029736855743879347,0.025515579063880276,0.028579403018865204,0.019708969247401037,0.018762818190727688,0.018983515541888943,0.02567422614423567,0.03220117649337601,0.0217035821477132,0.020457111943918343,0.017782781393926236,0.01911913814171202,0.0385634040297184,0.028763230968035024,0.025112075401901652,0.030491972681419108,0.017208583723482967,0.020385488169753684,0.026156322496605475,0.028595090980893034,0.023726333611401276,0.023334479468756185,0.03146148073050462,0.02952932870624099,0.025134973037942165,0.026207305651047653,0.02186926578980718,0.02964290287696721,0.016438827040227432,0.012294168963033278,0.026200888952634335,0.02698605953676944,0.019806575618075195,0.022468249994713602,0.017608768703055794,0.0329067539850171,0.02220583775778067,0.036147063430692246,0.019504058575209853,0.023670988300957294,0.016311511189659043,0.013608618044565677,0.022360379059544473,0.02294354579594017,0.02065767286625601,0.01490816939069113,0.028754380040214883,0.021106685231211838,0.04132089710126169,0.029421042571323705,0.02235276960864673,0.026168721322716616,0.01633855175256381,0.04079755452519955,0.023340924250056086,0.022431946883414797,0.03004651052638116,0.029150002156500696,0.02551928183641444,0.027159145462376324,0.020762120932173566,0.04055901157640744
TCGA-EB-A44P-01A-11D-A25O-08,0.008141327190751555,0.01194681471518025,0.004504403288542599,0.0032727982113533688,0.005033130294443218,0.007030289966232454,0.34052255984888163,0.3432799544642597,0.0039412656718743845,0.010936054022120502,0.004134746868676576,0.0036154257960996036,0.002664430137533127,0.03166060491974794,0.0036081536428354847,0.0018157671866947073,0.027148809712886898,0.004224725775548096,0.003909902210246389,0.0030940193754672293,0.006017950553222833,0.004729180265844443,0.0037873440850984736,0.0025378158327880053,0.0035318021348261356,0.013097927046609724,0.0038996801389422943,0.003994696430112907,0.003667435178436765,0.00354454992062825,0.0315765788865869,0.003490729639129122,0.004883963312617288,0.004788335824656716,0.003045907495079351,0.002795647066877517,0.003511845309758219,0.012870328169231126,0.007794589044114652,0.008163382661559321,0.009830816724734445,0.003540883319837931,0.004254223386061764,0.0029826142158540744,0.004084779238266985,0.0033646696084790456,0.004238540700394489,0.004994593378013284,0.004170695855452067,0.0052567758147043855,0.003679587311766168,0.005971404153802789,0.002864838368862245,0.00535803197724947,0.003052623049115597,0.0044391703194984556,0.003627564547924738,0.003112072790737975,0.002549029553667744,0.005234242614739271,0.003205739791335825,0.0026332466292398344,0.00415120045175218,0.008226395712895173,0.003528299334403096,0.0016730786628614202,0.0035526572530306627,0.004840735036629957,0.003327947725489077,0.003078422989793885,0.005190746618503774,0.003943857375201718,0.00425439072334129,0.007828011976693871,0.0033899585090533045,0.0040191612282450785,0.003125301840060329,0.003114473597589993,0.005535962324214208,0.0039010649034261673,0.004456291881998357,0.003681144442001515,0.003644399273544965,0.023068127268097646,0.007593846476956791,0.0037295593595398466
TCGA-NA-A4R0-01A-11D-A28R-08,0.08478404619860215,0.029632387646007143,0.027110950385184695,0.025324661515970574,0.025770191988157092,0.045163235816950136,0.024863603515986352,0.019288214491408624,0.01856415644572886,0.020978530219967696,0.025511105413403803,0.022510934910436698,0.01817211920543546,0.021708390849952363,0.022603668954137138,0.0076752676674778355,0.02109642417930352,0.02742845299491289,0.03301222070564855,0.02452481426156529,0.06647426851252465,0.02278493084649414,0.03512285388542176,0.01707687659967848,0.02383294748161949,0.022113742216124176,0.02295221788201086,0.024743266143496156,0.019215825726427847,0.019187730773151678,0.02356265707216194,0.032754726190662505,0.025700603607912556,0.025155099237786596,0.01854670209580522,0.017157031473193265,0.031505489923851104,0.021647783942063084,0.020932323854509258,0.023831812057172157,0.01943506163159862,0.020087181483880816,0.023557917489118185,0.024123141667476932,0.023329825334119182,0.018582355314598037,0.032705271359374455,0.02625185020320317,0.023876915706514044,0.025207080310379135,0.023445722023796814,0.03032903281228926,0.021713458565551923,0.007962529636404564,0.019476943693070386,0.03032112336936397,0.020575559325943994,0.015876718423207432,0.016428521852948966,0.036744563616536184,0.024429623285580293,0.02467857800931992,0.0262216969777389,0.03097871830788206,0.017535632600831273,0.031894460137123166,0.01959018238771787,0.022177616333019037,0.020769208025816784,0.015459458108792583,0.036045350612137254,0.019600145922221847,0.03996986933375971,0.04189860889061025,0.02105460338794863,0.02494225299157518,0.018603456523153726,0.022072475790479815,0.024287040192532906,0.02691546861586674,0.02444075535216074,0.02654444002045227,0.0236324945897751,0.03051288088773844,0.06559734861885073,0.03668516411444322
TCGA-X4-A8KQ-01A-12D-A364-08,0.4190290687956516,0.033298652918067995,0.025077263951623893,0.018270779616549094,0.02595806031459129,0.04475479910514467,0.0239036763810838,0.02159325737491566,0.02156512108340548,0.021256210098959814,0.023017962142416144,0.023758884069488357,0.02420757410892599,0.02877794853323646,0.02477411179266651,0.022089883289104544,0.0275131564520192,0.024801384401852915,0.0474355779216702,0.022601105266781874,0.044573554961360104,0.02156710959846169,0.02286817694560756,0.02989535599493162,0.030183944124761,0.02405792790714734,0.023138383983681423,0.03058332802345096,0.021414375378216624,0.021367226794900208,0.02571641215079062,0.02676242932493174,0.026063785219263114,0.026086910554459847,0.021867261210719812,0.02153441146402578,0.028605536933096868,0.025275274720873517,0.023110603028256405,0.02819900746994073,0.03400309608467752,0.020240540484154666,0.02347389274749857,0.027219356585511188,0.023094262860854853,0.021317235634569675,0.027963486665335918,0.025007374054375007,0.02325291207332847,0.024485713418931517,0.0234160444961687,0.026249552066766754,0.02533733423496377,0.009242463770189077,0.021502350049080677,0.02972233497683582,0.02184965116953374,0.030025165846083446,0.02018466031877406,0.025695376849921205,0.023118391452357796,0.023135279827298776,0.021893666982943205,0.02365578696179436,0.026680635996762143,0.010316703218525783,0.022717498536459293,0.024760407404707578,0.025069246662486253,0.019980763292401976,0.02523313410839744,0.022040638605433954,0.02654477020438848,0.04172576153241816,0.021724761325329366,0.024356765612953298,0.021771638089552754,0.02541141677910616,0.02388793254526488,0.023523245188742162,0.024318476990206214,0.026684612389667843,0.025670822667515098,0.013072969168296629,0.02644390194948889,0.02676866357847416
TCGA-FG-6692-01A-11D-1893-08,0.363055488871126,0.032530162725791234,0.014424871140455113,0.012025723196555193,0.01744166700532857,0.038942394244412565,0.05336856063149316,0.04656938170515835,0.01425007855915325,0.01317425005583335,0.013230073729078485,0.013521129274322776,0.01047703037871739,0.023235071468172663,0.013029664884978748,0.0058720967415351565,0.028878419300691755,0.015447738246558443,0.013285003452347812,0.013840092343185367,0.033725119419377114,0.01785358199700095,0.013068254528762471,0.010832240193665365,0.01357410319996833,0.03408764385865121,0.01652405085026042,0.012586729649937588,0.015677940289697437,0.014631412651688864,0.04251549831911284,0.016138194549699156,0.016970365681607782,0.014882233443748344,0.016069180892730975,0.010820530888904679,0.01392087581624752,0.037456902672150606,0.023550804224042054,0.019939474130110484,0.0178713831500981,0.012361589243586105,0.014297828277334253,0.012403862361443363,0.013534363809706493,0.0120360820852549,0.013119371648827411,0.01745261397766383,0.014012711402130722,0.01658373909509356,0.013696059020963224,0.01813106444813979,0.013586827301924167,0.011167348422501965,0.01130063543200767,0.01695954539566708,0.014100734632920251,0.01019470461748885,0.010735941604615828,0.015512405531776336,0.016536919758905325,0.010923373952651496,0.014026130363981365,0.017868326625013465,0.014653245616450218,0.004353474449411124,0.014441867035057215,0.018051878509864023,0.015210457877463033,0.010614493635578329,0.01923867107919919,0.014378678913144895,0.012832619389788781,0.02168440893249583,0.01645344049288128,0.014083364651649853,0.01234703215334597,0.011196695207643357,0.01778577200932611,0.013360488070579286,0.014742077903350822,0.014477399584957256,0.016110872688782134,0.03554812519336599,0.014525097574764806,0.014148253397114577
TCGA-28-5220-01A-01D-1486-08,0.21639879454602537,0.029931539170113902,0.03131123943608785,0.023629401000011922,0.032244477830822585,0.06125515836761481,0.029114648273994754,0.029026858127799135,0.02618611748737873,0.024814820492055707,0.028903280656380648,0.026201530325418745,0.021368699927543984,0.03864953978683505,0.02601241672033795,0.010229460389442726,0.029509512671282993,0.026768609450139227,0.03147672996238301,0.025091905912916376,0.06875361769145676,0.028531792081935577,0.03600814117237668,0.025146862737038957,0.02727613944641922,0.03177808905634255,0.02883126685803559,0.02487996686099933,0.023822659870006202,0.02492413363896894,0.03708705092614958,0.029442353922984988,0.028620977585914604,0.02832975141609078,0.025259539522044596,0.022748259273681577,0.030150281410946906,0.04120426148217027,0.03375589148382911,0.03370275926189968,0.035459120156245943,0.023186662435120138,0.03379294333955601,0.024684281352685945,0.027077784987358394,0.024793392608704,0.036703444529492306,0.03155126705568452,0.02771827303718653,0.030573978194467912,0.026897301175180847,0.03162389294843608,0.03333304502134327,0.01538317537500674,0.02289986864301736,0.028756409812131522,0.027223453297179772,0.023879047248742413,0.03398478534432394,0.05051470388610148,0.02994886779576595,0.023512405864984015,0.030467108664357513,0.02681232337171859,0.0243424756417619,0.00969958682798542,0.03185990921044698,0.03450214557033799,0.023386919070905166,0.024696431365437567,0.03435617622375567,0.02497617563670754,0.03757754655673404,0.04271805866340226,0.026147386704491918,0.032901241066584125,0.024347898244949092,0.025824043628487645,0.03093304852931181,0.027965890980838192,0.030086279033768353,0.028597458773950403,0.027089405258449245,0.018485298803217125,0.04511078158995337,0.0488569849156843
