,3'Flank,3'UTR,5'Flank,5'UTR,Intron,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,RNA,Silent,Splice_Site,Translation_Start_Site
SBS10d,0.00027211566355313265,0.00034147194976225933,0.0006705462053982909,0.0003116740887158383,0.0009378880915629478,0.3933393854075561,0.6008283028653515,0.0002922504459676854,0.0007157557729639665,0.0010419151661043933,0.0005233573696980991,0.0007253369733658425
SBS11,0.004827125969606739,0.00549333786783795,0.007355720922044257,0.0046886416972126334,0.010924165019266614,0.5513662716320928,0.007440522359811722,0.001661664442109082,0.007297738634097757,0.02432808793953959,0.3706208373099809,0.003995886206399801
SBS12,0.03414370104413592,0.044901783828988476,0.045558900870604255,0.036883746857213025,0.084788184420283,0.34244013459555334,0.04238964495553489,0.049757215256650535,0.07219224281082796,0.11455143015224693,0.0895374136524097,0.04285560155555206
SBS13,0.0002814828231113555,0.002448237060174362,0.0015206915666601372,0.0025279983188469823,0.020488077031844004,0.7366500370007972,0.06215374962825392,0.002278523072833993,0.007349448889229881,0.15347213593640494,0.010552399386184668,0.0002772192856582597
SBS14,0.000885838191007672,0.0015454230142435965,0.0013486576078590416,0.0030474065048555223,0.0237257337834375,0.6836661607636574,0.05333483207224924,0.0002446308367989044,0.009470421476449309,0.17722465106468252,0.044960917433085855,0.0005453272516735444
SBS15,0.0009042447044649432,0.0009739662599273592,0.001955663577072754,0.012589998312516431,0.017710333245615485,0.6267895112607536,0.02911227981758852,7.998843738966887e-05,0.006723047085709871,0.3000072724225185,0.0027301663979751125,0.00042352847846793216
SBS16,0.036603957847718006,0.04405028648446836,0.0511247668288997,0.03515268458250462,0.08373142398694772,0.39791583396350927,0.038028832698229736,0.028874038800967852,0.07112898017262329,0.0987982532573644,0.07413566380333907,0.040455277573428
SBS17a,0.02639458450215082,0.03515222433034438,0.048352830387180266,0.03575958485161884,0.10909170099605875,0.3534618394419227,0.038203088877579144,0.03360956972711168,0.09649353329926584,0.10761005456467346,0.08848399946716458,0.02738698955492949
SBS17b,0.0002883967645299345,0.0004802196445752388,0.0008796168711945487,0.0005929847779680981,0.010732372385497714,0.962372092244961,0.0004948961525592537,0.0011606357885763608,0.009654981195597956,0.012095960780229517,0.0010453248710295794,0.0002025185232811019
SBS18,0.038563417816469756,0.04433224423450992,0.06709650220734853,0.03735739503847591,0.08287468808565407,0.32573841136969806,0.044875047685119476,0.030954657760788526,0.09370915285610198,0.11110604151214215,0.08218587727000128,0.04120656416369051
SBS19,0.03572042099909558,0.04234203986744321,0.06632079914058946,0.035614392960864424,0.08470714521710852,0.34005031288336046,0.04232532227927712,0.02344524303409364,0.08877687200749632,0.0995888455384851,0.10002815483487257,0.04108045123731356
SBS20,0.006121576664691454,0.007537007948609432,0.04885316332329274,0.027321522225754697,0.03605020290178922,0.42801628351735005,0.12300877385908539,0.006412176278244216,0.04120502521630652,0.02978249528901093,0.2321936230934861,0.013498149682379374
SBS21,0.00038095759483999136,0.0009039158889397912,0.0004323269951368056,0.0020299009218064236,0.00972142730524677,0.7410208658305136,0.000858835264566223,0.001387995178883129,0.004460832705380217,0.22380507546809628,0.014678112427709897,0.00031975441888105663
SBS22a,0.015439118565524162,0.0295567661886389,0.05418893000948518,0.04644346341468701,0.12049792732102291,0.16581870020465903,0.05137950713346279,0.0375143116489543,0.036546516116437194,0.129574347946778,0.272942027907524,0.0400983835428265
SBS22b,0.04020679127705745,0.04721032026198971,0.0642072363199224,0.03868995782739748,0.08302622788687457,0.32034614402768524,0.04380492583269765,0.033794508569471325,0.08513710029488547,0.10821536180138022,0.09049247616074882,0.04486894973988967
SBS23,0.029333122230304032,0.039255913411601076,0.06910888954155825,0.04050513591222527,0.07605869245388869,0.3091133524922632,0.06442223335774927,0.04266757364331637,0.1304369703777393,0.1030516486030867,0.06186878144253473,0.034177686533733105
SBS24,0.013449428463942651,0.017726968890405214,0.17863274283342995,0.04283189701255667,0.06726418154459887,0.15056470445588066,0.0838367231089917,0.015059444422806493,0.0762468014844293,0.2070706438641491,0.032488098229660686,0.11482836568914875
SBS25,0.03700280210414764,0.043723153664533214,0.06818163254709357,0.038610945859850664,0.08156199386005056,0.3161270789494707,0.04363693288489124,0.034066655204776496,0.08799890032134089,0.10888304122277905,0.09187794184745526,0.04832892153361054
SBS26,0.03697021715524289,0.04377833592795558,0.053291181793585954,0.03951582872231894,0.07952645125025566,0.30814719768621246,0.041614416873929756,0.0378995277730538,0.09900197430767377,0.11273265718362417,0.08765593607995885,0.059866275246188316
SBS27,0.04214892979796067,0.0473888549909466,0.06572683189359602,0.038561355932737816,0.08196269936930922,0.304944754038158,0.044237780988109855,0.035080035167208895,0.09172991698393658,0.10798659890151177,0.09583163244542224,0.04440060949110252
SBS28,0.0024104919604506416,0.00508794880188099,0.0025201453378509027,0.0028843039848585436,0.00587554852343936,0.951399871250672,0.004272076931679498,0.005604522784689982,0.004838724039538718,0.00828731101554949,0.00425211159927442,0.0025669437701155095
SBS29,0.024598192871124344,0.021824264987616908,0.08816165083015577,0.05228886031372703,0.06669589810192789,0.08304512173451763,0.2121119336258391,0.1290061091464649,0.05472979012773088,0.18903347699135767,0.057108236373524746,0.02139646489601317
SBS30,0.036576322380012814,0.04063817201364458,0.06310685942166464,0.03391357966030297,0.07991969159881519,0.36324537524254463,0.0415180087863785,0.02654563822217867,0.08918668011857044,0.09506906322990309,0.08831371194456317,0.04196689738142117
SBS31,0.03624098418623981,0.04336472278476593,0.06859281011271709,0.037211547052986425,0.08406625844260215,0.33255017027632056,0.042753720366968055,0.030503515928410104,0.08811543251439721,0.10505776010958762,0.08876401918770224,0.04277905903730283
SBS32,0.03548022372234,0.040912457479140706,0.06196415068522578,0.035018836655078246,0.08122525694711526,0.3514714460543991,0.040898614910890335,0.027629581814091704,0.08579916042281287,0.09914862816774088,0.10024136582778986,0.04021027731337542
SBS33,0.03852465262424146,0.046078686042777726,0.054846658001943764,0.03740227465682592,0.08002663429512513,0.34160370141591584,0.04406104787335106,0.03242059102093425,0.09838373565990162,0.10995084792373994,0.07443439364674007,0.042266776838503356
SBS34,0.04261405994309907,0.049414115688272565,0.0647749051532361,0.039007270156909725,0.08251049661630434,0.3172626757823781,0.04406881822331644,0.03545758655233757,0.08445129360446975,0.10741291006042668,0.08920979156295952,0.04381607665629017
SBS35,0.03655079819331797,0.04243130242336852,0.0750937432165259,0.04469169224397338,0.08763039934928432,0.2629572812982788,0.05246802717167918,0.038906699044332256,0.09519004405815905,0.12516267344467957,0.09619080189781383,0.042726537658587346
SBS36,0.030295504223062198,0.04100531315020698,0.12622143860679885,0.03277189222179106,0.0902457172271296,0.28034373512531297,0.041527000259133716,0.0463238417956977,0.07815946307197318,0.10811283240843346,0.07260890498373965,0.052384356926720575
SBS37,0.034955641717438236,0.044124038388195626,0.05596675974588469,0.03539887057757546,0.08105383589490778,0.38832300017388716,0.0393472740319615,0.033587075384129715,0.06946044043734458,0.09999967673296013,0.07650954211091182,0.04127384480480342
SBS38,0.040293220987395406,0.04311886402140148,0.06346781843551397,0.038841734005119165,0.08957624729714836,0.2917857313172868,0.0479528848173229,0.04192317643817796,0.09682247014988667,0.11613139350839836,0.08064073730967618,0.04944572171267272
SBS39,0.030602910913063424,0.03676494072264932,0.07833192637660175,0.03990394829016004,0.08766662277506326,0.35935891812192644,0.04045694389607497,0.031445408773727826,0.08044944497333675,0.10497351362007624,0.06686582217557088,0.04317959936174914
SBS40a,0.0373522548613371,0.044023326409346496,0.06366109342980793,0.03650840744176747,0.08118113656085683,0.34523117629249356,0.04229822324770809,0.030526437742078312,0.08747876440448266,0.10479572978777793,0.08504052927461507,0.04190292054772856
SBS40b,0.03676574257686453,0.04438277874503622,0.06221593455360645,0.03616166679616245,0.08208317463905203,0.3622147713778002,0.040405826515367164,0.030940842092642782,0.07907437804887107,0.10149218402690227,0.08325391996365956,0.041008780664035176
SBS40c,0.03705677989057889,0.044067082809962174,0.0645078753572382,0.036918564671092544,0.08028151052292519,0.34625233405219846,0.041501103165110145,0.0316125277470005,0.08475934011261722,0.10396531918508949,0.08545512864453592,0.04362243384165114
SBS41,0.040897014159476136,0.047659778863013404,0.0631009169996113,0.037583715887380374,0.08122492770477432,0.3370232288775146,0.04259432296974127,0.03161716528277914,0.08483549706988744,0.10509838888491649,0.08666774722478099,0.041697296076124477
SBS42,0.03624751629905412,0.04362837818367095,0.06534628891496637,0.037894302283195,0.08141900998624535,0.3326981697646831,0.043203017523344676,0.03171126288664888,0.08747447321348428,0.10957978026920245,0.08806909073340885,0.04272870994209587
SBS43,0.03749582400014437,0.04489461824670084,0.06511643691582059,0.03819162524224931,0.08289519836968887,0.3565963388916546,0.04036967959317577,0.029177288485580096,0.08334657259101744,0.10100790025615308,0.07964072531012431,0.04126779209769098
SBS44,0.05242516072938338,0.7099006315051334,0.024608892663039412,0.05703482787789366,0.09308799796669918,0.0009020351794185905,0.00039774274129948564,6.808616160499096e-05,0.05996594077485973,0.0011353461888086917,0.00035449768438558255,0.0001188405274739349
SBS45,0.002546690903206764,0.003877136785711153,0.008159510937897813,0.010394986565359324,0.011741652396961054,0.012235759828178906,0.14277550731523175,0.003857962959561005,0.009621948906902326,0.7779249528207751,0.008998665819655824,0.007865224760558894
SBS46,0.030148878791768582,0.04028272906038326,0.05375630880288349,0.03746537188451491,0.07584978305559688,0.37563033280260727,0.04153062512305317,0.05858070524591433,0.07768781334870453,0.10212925635735842,0.05779264797146936,0.04914554755574571
SBS47,0.04289867651414837,0.04847373174660166,0.06517531390885266,0.03850279713488712,0.08158603154060534,0.3203571999145388,0.04401609744914621,0.032247221865987656,0.08859016737205676,0.10759202420841582,0.08830255163054787,0.042258186714211755
SBS48,0.04037843314061098,0.04722216061271035,0.0696240472373334,0.04031642048577595,0.08122466253206372,0.28807388151249147,0.050233858409899405,0.032970757939151184,0.09837826577882201,0.1159361222961133,0.08284278884619647,0.05279860120883177
SBS49,0.038022046609686236,0.03920895214194607,0.08187042636502534,0.04999016650922754,0.07771437082262968,0.21001540624263532,0.06090971502058003,0.031130045954825415,0.13401007327755257,0.14057325671343482,0.07961498733823111,0.0569405530042258
SBS50,0.036267432833285124,0.043074275000210174,0.06891001324585833,0.03801879473906607,0.08007775317969847,0.3218154192283565,0.043515912562797576,0.030874647265572003,0.09381035338896423,0.1094380770567309,0.09675211130276541,0.03744521019669526
SBS51,0.040919250486076024,0.04637266291040729,0.06234663266823653,0.037850526672579855,0.08115663610885915,0.3296848761675818,0.04328227340519898,0.03258251418316779,0.08658949952866543,0.10701188447814033,0.0879052308282663,0.04429801256282046
SBS52,0.03996198502228327,0.04760866784115937,0.06564973820241235,0.03744752131028995,0.08333850161663367,0.30214568024283145,0.04653659964943832,0.03899357000022022,0.09355433026111301,0.11176838219874101,0.08603822292450629,0.046956800730370986
SBS53,0.03400993461249123,0.04123351628468747,0.06698807416943833,0.04116363158591533,0.08694774643857467,0.27741532645398154,0.049416079436616356,0.03453861128486081,0.11399461723140933,0.11810154965965526,0.08116923480898199,0.05502167803338767
SBS54,0.00012244542742324802,0.00023006589412983118,0.0007997938320021528,0.017358918562717953,0.03526086881541883,0.6293081150576308,0.0010813589783734404,0.0012353480013020052,0.0006656626274246977,0.26928939278510666,0.04320861769651099,0.0014394123219593688
SBS55,0.03977716634199843,0.0472013329004091,0.06302103956576927,0.038243907653483705,0.07726571345767248,0.3341940868342746,0.04285635966752813,0.03393103475766284,0.0807395395101945,0.10684325980333198,0.09376452868550388,0.04216203082217117
SBS56,0.0002979634216866161,0.0004721635093998318,0.002434531181590405,0.7321913035954111,0.24732865505274473,0.012255185740661036,0.0005518131307026538,0.0003724513669328623,0.0009743472031358126,0.0014365789378629765,0.0010231751258790492,0.000661831733992778
SBS57,0.03848158265745749,0.04592636469061075,0.06018285111553936,0.03614500540161197,0.08090830150254916,0.3561341111872493,0.04224587779870346,0.0318032090620341,0.08005004922463357,0.10352932331023558,0.08281979127805618,0.04177353277131921
SBS58,0.03968362477417353,0.046020774335336724,0.06320979139927163,0.03718774800261957,0.08059360246280323,0.3353811765608908,0.04236854974774992,0.030879685203352075,0.089084994759523,0.10583754348694722,0.08690486489280581,0.04284764437452644
SBS59,0.02832081995876059,0.03496087888505368,0.07977476049743978,0.032056543349788476,0.06507774774824683,0.4456921155068859,0.03497829225637073,0.019671981989699706,0.07176952655816699,0.08658423976457695,0.06539542268679059,0.035717670798219754
SBS60,0.04382252556864747,0.04973312278364191,0.06452135138154434,0.03941643068791046,0.08086986951052287,0.3099568478745116,0.04477661926394121,0.033756795411027045,0.08869239106374974,0.10809730776756074,0.09234284310347306,0.044013895583469374
SBS84,0.032236582879905724,0.039354815448455524,0.10663635460667588,0.034761718412814314,0.07153193361029202,0.34836894079440667,0.03598276038584916,0.028064327531080766,0.07753437515851244,0.09632023835096842,0.0843684903375112,0.04483946248352787
SBS85,0.041351215397227636,0.04780758754819879,0.06351226961626699,0.038012440499855644,0.08122779403611795,0.33086895033653124,0.042787869476118845,0.03253963948915713,0.08434503592877762,0.10570631231371255,0.08797451598599096,0.04386636937204468
SBS86,0.021426165134503204,0.02531309927370041,0.042434941321857156,0.025538298785002557,0.06846863097972677,0.5662492871922427,0.025081753186912102,0.021334190529063123,0.05449529336456098,0.06824836874214507,0.05837864100673977,0.023031330483546317
SBS87,0.03148814862946,0.0372896667952306,0.07434786577622285,0.03254444100022908,0.07795298059739263,0.3868781459101084,0.037760344889949,0.02273885733073657,0.09515993432204758,0.09437195484089117,0.07931386930277302,0.03015379060495924
SBS88,0.04056685301253265,0.04735126289678191,0.0609912252163853,0.03657696224625252,0.08004044583031916,0.353884699936316,0.041516091266925875,0.030939307521935692,0.0786347234019334,0.1032933041530844,0.08342485862192577,0.04278026589560727
SBS89,0.0381030934961689,0.043950765860629126,0.06501451605579012,0.03825276543106616,0.08312887230433387,0.32161194083846356,0.04398722094733174,0.03305954934007167,0.08961085848983476,0.1094136511515039,0.08842279402168293,0.04544397206312323
SBS90,0.04450694965189702,0.05008959728041849,0.06631420605518348,0.03965780527186161,0.08283372358274643,0.3046188701227698,0.04512741859600637,0.03478534648016784,0.08922600171903942,0.10860588698550515,0.08983064863365317,0.04440354562075133
SBS91,0.04070749156013145,0.04768296211348145,0.06505243863062306,0.038264598785731574,0.0825244916307725,0.3005080000423165,0.04784572564614993,0.03588386431564769,0.09581332837530461,0.1115527955915412,0.0880006754816803,0.04616362782661968
SBS92,0.03772159095879243,0.04420723380366027,0.06487575503520081,0.03720577990726512,0.08069792325540655,0.3343359274661977,0.04255060145213159,0.03147445257116352,0.08809914138014337,0.10509483083765486,0.08706298165726785,0.04667378167511582
SBS93,0.038564201997387026,0.04620544919793527,0.06521818453224973,0.03741429061822188,0.0821116023519776,0.34125350635441065,0.04203989573272999,0.032795507707432406,0.08309909483982843,0.10407381778673104,0.0849255530662677,0.0422988958148284
SBS94,0.03734464230863194,0.043907055023280524,0.06751350784445863,0.03812016069496347,0.08325828636442364,0.3228105098316919,0.043788291672058714,0.03185413651926331,0.09138426735684989,0.10909473678618635,0.08628405017114903,0.04464035542704274
SBS95,0.03670524444791928,0.04314607551542786,0.07136602578490926,0.040420636481943474,0.08375393495260346,0.29237671163340956,0.048750716921107815,0.03244268869720567,0.10162294360778758,0.11901796495626542,0.08471867663808805,0.0456783803633326
SBS96,0.032979133903415295,0.04355633487665936,0.060398682807873506,0.03685748419357263,0.07526205169224007,0.3843192588231884,0.03968883750748633,0.036466636201146194,0.0742341119399227,0.10119812244289193,0.0752134251623866,0.03982592044921714
SBS97,7.809743187915029e-05,9.988909295668387e-05,0.00023997563817670426,0.00013326536149052618,0.0003525366338278088,0.38169693455707154,0.0002270667510655912,7.320125552223849e-05,0.0002613695779586867,0.616508166559707,0.00021121784811921123,0.00011827929222470422
SBS98,0.02915799092690389,0.034433602097125975,0.09864897842349242,0.04462786474329023,0.07931570635073018,0.31805059343889414,0.04950819587091131,0.029110977587885414,0.10437885512844591,0.11646940531982619,0.06216474136831465,0.034133088744179786
SBS99,0.03483659776631318,0.04239738288559784,0.06440085313520619,0.03682344583343142,0.0829403290830677,0.3605038871575125,0.04067737723398907,0.029666813379820783,0.08165291707837273,0.10290440796633579,0.08216208901898431,0.04103389946136842
