,3'Flank,3'UTR,5'Flank,5'UTR,Intron,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,RNA,Silent,Splice_Site,Translation_Start_Site
SBS12,0.0,0.0,0.0,0.0,0.2720102122387953,0.0,0.0,0.11326116269188022,0.0,0.390818099050754,0.20549043372217224,0.01842009229639836
SBS13,0.0001808700357217985,0.009989989640359387,0.0017950732155675752,0.0,0.020439274452494514,0.716280657862885,0.06091284747345337,0.0026254948321332945,0.008756538748531785,0.16874584919062072,0.010273404548232465,0.0
SBS14,0.0,0.0,0.001249668085177468,0.00885756092121938,0.02559926310452038,0.6638282257945145,0.049554505962885624,0.0,0.015531150803780602,0.19872091933197977,0.0363467378164662,0.0003119681794561057
SBS15,0.002360379656740978,0.0,0.0037425483554812023,0.010568829353915855,0.02029296459046066,0.6368410561284016,0.026595212400828346,0.0,0.007090617817292555,0.2878415253924947,0.0038589280416206494,0.0008079382627633233
SBS16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBS17a,0.0,0.0,0.0,0.0,0.05086435034936773,0.9129135549597853,0.0,0.0,0.0,0.0,0.03622209469084708,0.0
SBS17b,0.0,0.0,0.004533938920160551,0.0011967202676168122,0.008559571446623587,0.9698244870300465,0.0,0.0013326381595728316,0.014552644175979667,0.0,0.0,0.0
SBS18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBS19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40919881784494344,0.0,0.5512620105408331,0.0395391716142235
SBS20,0.0,0.0,0.0,0.05901345174961918,0.15259997387922863,0.38117634933104855,0.15137714749880565,0.0031201006821292374,0.0058669385314691095,0.0,0.23850333192481152,0.008342706402888199
SBS21,0.0,0.0,0.0,0.002635987685023261,0.025978564900784925,0.7244732929571133,0.0,0.0,0.004062762560833315,0.22477087104127583,0.01807852085496933,0.0
SBS22a,0.0,0.0,0.0,0.16894444118197458,0.16677227490092997,0.0,0.0,0.009261937070856964,0.0,0.29361407692882135,0.3614072699174171,0.0
SBS22b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBS23,0.0,0.0,0.17926040364858709,0.14635183353918033,0.14111584379950548,0.0,0.17699998227406244,0.016689289197991588,0.29121000547096015,0.030216141556316654,0.0,0.018156500513396266
SBS24,0.0,0.0,0.0,0.0,0.2912980256576591,0.0,0.0,0.0,0.5930491703305483,0.0,0.0,0.11565280401179258
SBS25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBS26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010378810238027609,0.020179327692558476,0.0,0.8898033090247482,0.07963855304466572
SBS27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBS28,0.0,0.05461562936548066,0.0,0.0,0.0,0.8913513811624121,0.04895370198199635,0.0038647810870864325,0.0005199783264260344,0.0,0.0,0.0006945280765984392
SBS29,0.015389166288082517,0.0,0.0,0.0,0.6045705644371928,0.0,0.0,0.06479389527753834,0.31524637399718625,0.0,0.0,0.0
SBS30,0.0,0.0,0.9642628401141736,0.0,0.03573715988582638,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBS31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBS32,0.0,0.0,0.0,0.0,0.6134822785116184,0.0,0.0,0.0,0.0,0.0,0.35051345915215826,0.03600426233622336
SBS33,0.0,0.0,0.0,0.0,0.0,0.0,0.4476831954413125,0.0,0.4896938799140878,0.0,0.0,0.06262292464459975
SBS34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SBS35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBS36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5166077382622372,0.0,0.0,0.0,0.48339226173776284
SBS37,0.0,0.0,0.0,0.0,0.054944885328900094,0.9308427186752024,0.0,0.007133572779948909,0.0,0.007078823215948633,0.0,0.0
SBS38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBS39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SBS40a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBS40b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBS40c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBS41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBS42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBS43,0.0,0.0,0.0,0.0,0.0,0.6559182587829253,0.0,0.0,0.33895312131075356,0.0,0.0,0.005128619906321131
SBS44,0.05613153368915547,0.727878949624244,0.021452989642692013,0.057794267143482105,0.08113817795969183,0.0,0.0,0.0,0.055580707876763016,0.0,0.0,2.3374063971502148e-05
SBS45,0.0,0.0,0.0,0.0,0.013650700331965412,0.0,0.28388511700643815,0.0,0.05919834911522987,0.6432658335463665,0.0,0.0
SBS46,0.0,0.0,0.0,0.541621539250594,0.17089535183269242,0.0,0.0,0.1644174712388883,0.0,0.05136383403156371,0.0,0.07170180364626157
SBS47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBS48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBS49,0.0,0.0,0.3683403710900018,0.0,0.0,0.0,0.0,0.0,0.6316596289099982,0.0,0.0,0.0
SBS50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBS51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBS52,0.14837326544951712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8149161489556852,0.0,0.0,0.03671058559479761
SBS53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBS54,0.0,0.0,0.0,0.01868416263742531,0.022994820045950975,0.6300094987483562,0.004205065469077205,0.0007125635105552828,0.0008587475720594239,0.2966819010752789,0.025315007958027,0.000538232983269921
SBS55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBS56,0.0,0.0,0.028625563383953948,0.4016604681734586,0.2348743194263056,0.30018990488314884,0.0,0.0,0.0,0.031018352665105994,0.0,0.003631391468027054
SBS57,0.0,0.0,0.0,0.0,0.4733788525823306,0.4909994177555776,0.035621729662091824,0.0,0.0,0.0,0.0,0.0
SBS58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBS59,0.0,0.0,0.007556685684576517,0.09522595597344798,0.0,0.7699095322645105,0.08933608274538968,0.0,0.0,0.0,0.03723882757843271,0.000732915753642655
SBS60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBS84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBS85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBS86,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBS87,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SBS88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBS89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBS90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBS91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBS92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBS93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBS94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBS95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBS96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.436540415805886,0.563459584194114,0.0,0.0,0.0
SBS97,0.0,0.0,0.0,0.0,0.0,0.3261561968085583,0.0,0.0,0.0,0.6738438031914417,0.0,0.0
SBS98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SBS99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
