,3'Flank,3'UTR,5'Flank,5'UTR,Intron,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,RNA,Silent,Splice_Site,Translation_Start_Site
SBS10a,0.0001279432651157464,0.01275359126748367,0.00041484738611726667,0.01634157254332818,0.014150002194301315,0.49702970395842755,0.1385192038951584,0.001086954523377524,0.005451305587798954,0.06298197289986322,0.014530167872180325,0.00033335860269421004
SBS10b,0.00010019668082299946,0.00949123341120185,0.0015297817548382074,0.018731027062803544,0.03195946874809603,0.7118899780768456,0.07147753573664652,0.00024368659295103277,0.013262360394130892,0.2514700674670931,0.009234153520818434,0.00020722062379432006
SBS10c,0.00036761736217387486,0.00040920204915349746,0.000536652886865286,0.0003427724208139218,0.0007749884131934754,0.0017308900536692727,0.0008518547450165397,0.00035362466678997575,0.00047618193697234634,0.0014094920761661264,0.0007673442843426863,0.0004339551586156348
SBS10d,0.0003885103437952234,0.0004272133365249201,0.0005506610785943116,0.0003584582781038883,0.0007836329835612982,0.001789469809441928,0.0008869477948593394,0.0003782450507846456,0.0004947986824623021,0.0014498585435904676,0.0008131658564720562,0.0004641046855639166
SBS11,0.00043595039827121483,0.0004179662452735694,0.0006676292424085757,0.000376152119983984,0.001416154582539716,0.24599738016202824,0.04182628632667986,0.0001479725018956672,0.0004681499370171178,0.1511048299884113,0.025404944505468638,0.0003215210912976739
SBS12,0.00034312409177804484,0.00042692908659702864,0.00046216198908531934,0.0003240979900596523,0.0009014328357938584,0.0017984741201422319,0.0007865499732909655,0.0005793062849880337,0.00047357024854114733,0.001618861838018164,0.0007591782359192013,0.0004145923685725191
SBS13,0.00028010828485904515,0.0004065958524121683,0.0016743742106374608,0.005401402711391401,0.020420048943773885,0.7630104292999133,0.0703332642458622,0.0023823475299989605,0.00644012209894384,0.14449375220993158,0.012833221079357846,0.0003242584534527536
SBS14,0.0005570709933032394,0.00126185913193933,0.0013602546432079923,0.02331219263193913,0.02490378170982815,0.4447635944881226,0.021656750662121253,0.00019600945147277816,0.00730173015720538,0.07128107672641654,0.03100204397072936,0.0003818446793553364
SBS15,0.000534776743158988,0.0014194430093573368,0.002342252685495952,0.01516586449536306,0.015053212604091525,0.599541256310145,0.024841178369333614,8.478072629799337e-05,0.006140973371491591,0.260107037155352,0.0034349165511756916,0.0003940994312941173
SBS16,0.00034363801464805805,0.00038389214695974466,0.00043232808018990474,0.0003215626714576985,0.0008512254148139553,0.001686959300923398,0.0006973353037066371,0.00031505078952237314,0.00041214595525506433,0.0015026083768055016,0.0007164611744687559,0.00040072468840968845
SBS17a,0.0003108437746909452,0.0003793180971212619,0.0005282169766330154,0.0003809968386672952,0.0012499561585599258,0.0020425366497123015,0.0007589320914605813,0.0003975638858475602,0.000630122483049682,0.002053322252238646,0.0005706800254700193,0.00038109908821561204
SBS17b,0.00031162963518802317,0.00044461657617965596,0.0008265059518386639,0.0005898020914780216,0.012485573556609474,0.4203216307758339,0.0007354062306691628,0.001369799553922903,0.009461152792361325,0.17336997327370535,0.0004456913202271243,0.0002645622177887173
SBS18,0.000349593896630024,0.0003758584433911783,0.0005335020678581178,0.00033003954065904603,0.0006650904848365426,0.0017295110182006554,0.0007767348149224926,0.00033840119416675017,0.0004221842385719394,0.00140083837729282,0.0007429227420900913,0.0004440663321296544
SBS19,0.00031571599961180543,0.00034434074322078055,0.0005337279754585061,0.0002899810521204507,0.0007281084414298281,0.001619257441628479,0.0007119759334792547,0.0002212524034851925,0.0004213844426584912,0.0016230218367968333,0.0007350322482314275,0.0003845251920547655
SBS20,0.0004364807442953611,0.0005253657421183088,0.004267726531746977,0.003083967234991553,0.0011611231935375304,0.027528610813106057,0.005184231328837583,0.0002703841964656165,0.0032148546181442477,0.0014210066368523543,0.0012243544382424894,0.0008460558457639401
SBS21,0.0003296653156437492,0.001373085602312643,0.0003674386586075298,0.0005767113355791635,0.002332255344304499,0.30274238017008953,0.0005593720548677694,0.0007325359183084963,0.005203519521427722,0.0850744663449216,0.0038011686324321147,0.00016098403290215152
SBS22a,0.00021937304082922003,0.00041149650227717197,0.0006082812038323838,0.0005618560757097269,0.004149071665982914,0.0020725656834206635,0.0011686778971367836,0.0008101814542526312,0.0003708968521026386,0.0017356413116803929,0.01436856800721164,0.0006361553512978809
SBS22b,0.0003838596297557621,0.00042300467537892807,0.0005543628834391923,0.00035537664690084026,0.0008248133877446408,0.001751981879529794,0.0008039378502558338,0.00037844166719912633,0.0004789455985075617,0.0014893875604818864,0.000842470135661633,0.00045734565993612626
SBS23,0.0003211501283884041,0.00038523588814354004,0.0006636993013602568,0.00037324062297621033,0.0007435488843211336,0.0016856147289202278,0.0009863193996496509,0.0004626375127850418,0.0007565864512276385,0.001651087020071393,0.00048127844238948244,0.0002906946603434363
SBS24,0.0002895611771637676,0.00034073063742678743,0.02951585995020634,0.0005146445756078402,0.30274131651073294,0.7384921663126167,0.0022744038066543387,0.0013300124736212052,0.20613414020268173,0.008529027895954564,0.002087947217889604,0.005233944402726012
SBS25,0.00033602108941997835,0.0003736137028993663,0.0005424673426039835,0.00032508744166326266,0.0007035149869411557,0.0016573611450502455,0.0007075913306706633,0.0003572194897564671,0.0004332891466235049,0.0014248189933758633,0.0008395690371316416,0.00046459234231622083
SBS26,0.00039031188639130374,0.0004283558948596144,0.0004145718755662041,0.00032008015336855243,0.0006419583168940348,0.0017776660384556115,0.0009663929015666707,0.0004326535682046911,0.0006018010276199535,0.0014029647324347032,0.0008099075556330763,0.00046764017504631025
SBS27,0.00040556016239344636,0.0004290047465137667,0.0005674410967647669,0.00035702066622762027,0.0008124608141620232,0.0017462278160785103,0.0008129572694859605,0.00039007545587225404,0.0004990495200146569,0.001472538698732346,0.0008839230823453487,0.0004628928609691546
SBS28,0.0002338677869112245,0.0005626346738220654,0.0002843501050702782,0.00040123172179334693,0.0008203866627598393,0.010402006842341683,0.0012609973901836398,0.001363932661851139,0.0005374662089561148,0.0016759128149194719,0.0007197518932201096,0.00041712290735975826
SBS29,0.0003825423079571032,0.00033737997005597994,0.0005964136984948515,0.00038787790487833227,0.0003716028752629557,0.003948858073017817,0.0007601438262577305,0.0004800227433445644,0.0002982660289087618,0.0012312493256527424,0.0014681917282793003,0.0006685595688205952
SBS30,0.0003155574112117442,0.0003256083920678236,0.00046508752182730065,0.0002737287078767229,0.000715999798004702,0.001557571640680676,0.0007196486454036676,0.000253300616384774,0.00040418976787873906,0.001357318530386055,0.0007087349274543632,0.00038907617232485607
SBS31,0.00032894576658831006,0.00036729357883795314,0.0005319183095971775,0.0003145302898418288,0.0007265676548153073,0.0016371316531115052,0.000697365591780186,0.0003176580395639088,0.00042878939055918954,0.001469507126562859,0.0007821459068424219,0.00042366761274832053
SBS32,0.0003190778525313831,0.00034168690826386647,0.0004975379942807691,0.00028267385654020985,0.0007308041544807435,0.0015897713844060673,0.000670456775554455,0.00026671140457572946,0.00041522511751907343,0.0013390380285897261,0.0008380001722694779,0.0003828907938114091
SBS33,0.00033859331494234677,0.0003929262541998594,0.0004575518523336002,0.00032094422701649976,0.0007093358504542034,0.0016866915035800274,0.0008699753160818173,0.0003255870949948567,0.0004931878773423975,0.0014037311930092384,0.0006127067307327002,0.00037836643693746076
SBS34,0.0004067421521786721,0.000448101173864515,0.0005824034460394993,0.0003636950995286393,0.0008608006649370538,0.0017734586866170092,0.0008448884303719026,0.00039951997771407044,0.0005068250065871806,0.0014734276168365669,0.0008384981422523533,0.00045084396954850315
SBS35,0.00039068678031272243,0.0005734379314474194,0.0008960180158700773,0.0006462302062192991,0.0009027560412608097,10.516475194919332,0.0017470453796470497,0.0007454863334366574,0.0005545188143823638,0.00352496026440861,0.0026728897178686047,0.0009132129062890112
SBS36,0.00032259126878784403,0.0003936791816665288,0.0007696682962019476,0.0003766393926299925,0.0007852866595331201,0.0018174761623761873,0.001109356648217275,0.000527200528755535,0.0004259749110617054,0.0012658454984943608,0.0007601832304219625,0.0006149935709055849
SBS37,0.0003351474646138719,0.00040287750722594966,0.0005003055706462573,0.000335795162900744,0.0008765785270870729,0.0017682168668081593,0.0007777107719322213,0.0003743459157272294,0.00044590654670872477,0.0014805347131026298,0.0007462000672679795,0.0004407675249261993
SBS38,0.0003901670275974086,0.00039922451301227535,0.0005778369597327987,0.0003828138657014886,0.0008586178747576051,0.0018593937892736694,0.0007195044421886927,0.0005483735985052587,0.000506456826699339,0.001438848029232486,0.0007278187931908736,0.0006258705436404679
SBS39,0.00030521262775354827,0.00033306320932264774,0.0005719808459501075,0.0002950334975911825,0.0007234681169978143,0.0017439146359525869,0.000569319369620967,0.00036104100617420355,0.00039218949572327,0.0016349190069707739,0.0008925066737470243,0.0004432728160663274
SBS40a,0.00033400253026839643,0.0003654982697813858,0.0004986161429222322,0.00030552108966690417,0.0007045786822809089,0.001640939046874078,0.0007264269442565882,0.0003121226576925061,0.0004201037558857964,0.0013895952746590717,0.0007614047433818101,0.00041260325532850074
SBS40b,0.0003410708373314965,0.0003840069532336877,0.0005199639791407594,0.00031965769361982764,0.000818175463594221,0.001694806233605989,0.0007399318014207321,0.000340200332439421,0.0004363034346935047,0.0014473175225257766,0.0007731352249276652,0.0004138516442213652
SBS40c,0.00033808943670554176,0.0003745201652483183,0.0005197202557746864,0.0003137169547951557,0.00073642270596751,0.0016559213807615162,0.0007187920049977786,0.00033278243546157175,0.0004352552328003457,0.0014245523687231884,0.0007637134829163693,0.0004333717271897049
SBS41,0.0003767162422068097,0.00041030432384558756,0.0005380805678949504,0.00033669141865847835,0.0008133788485490769,0.0017026873677082107,0.0007759200325466191,0.0003375464813766908,0.00047478174186279414,0.0014398035077939303,0.000769817916370574,0.0004141703420712782
SBS42,0.0003322835377284611,0.0003699053994530897,0.0005154252530985315,0.0002983853285614976,0.0006796435457291863,0.001625008896365896,0.0007035099175524142,0.0003166046290316851,0.0004094209979889017,0.0013946466837156735,0.0007812645265404046,0.0004000828786525604
SBS43,0.0003681412249997158,0.00041589811688112245,0.0005868018583461623,0.0003590305550315808,0.000884905545980967,0.001844644713978566,0.0007664982052022315,0.00036580890237132243,0.000491751771591496,0.0014722272710535453,0.0007914953985909155,0.0004493162325948159
SBS44,0.0003497717775536,0.0003743667884034433,0.00046524342105467307,0.0002958168770618253,0.0006817321687180027,0.001547191716562304,0.0007216047615483844,0.00028270379522998276,0.0004578076777529748,0.0012909620975309903,0.0007421375446123672,0.0004127526107562131
SBS45,0.0005164814742603189,0.0006385489177948743,0.001114266575106045,0.0008460918677129208,0.0009682255113250759,2.12425485404783,1.1453305198976726,0.0009533200967928597,0.0007456567245943892,4.765493588355598,0.3885309003344203,0.0017267983454151122
SBS46,0.00032481732680315136,0.0004105993864836648,0.0005299320248582776,0.0003616924609651297,0.0007845841056068742,0.0019509386573454699,0.0010425083652426728,0.0006206036677926583,0.000551199122208127,0.001462109957404613,0.0005484972622020226,0.00046277707839788475
SBS47,0.00040650013330952077,0.00043289846652919725,0.000570607211606254,0.00035574733853153566,0.0008185121422381841,0.0017611161139380039,0.0008149281750582493,0.00035129482139524516,0.0004983189076126733,0.0014691666648196915,0.0008148902242602863,0.0004394391134033684
SBS48,0.000394610625920661,0.00044048292688236536,0.0005984418592985397,0.00038576700115558395,0.000754868900808627,0.0018447414526767188,0.0009838239255165946,0.0003662800158156278,0.000522536346113471,0.0014935535058713722,0.0007836181321580685,0.0005747386069693806
SBS49,0.00041527830854781684,0.00041322771306798417,0.0006275866592900701,0.00045843270042874993,0.0005615303663418813,0.0019318306246396528,0.0007595121286481291,0.0003716950361753496,0.0005059896596180664,0.001478949060547695,0.000775990029875181,0.000707784092394702
SBS50,0.00033084567161048616,0.0003589186136734319,0.0005250598021151072,0.0003053916517312124,0.0006712200606939527,0.0016653400004848226,0.0006870818608938941,0.00032279088493168966,0.00042285379625188203,0.0013800405712791535,0.0009964562051054187,0.0003829219877736484
SBS51,0.00037513553631414004,0.00039973085378938505,0.0005237645505787079,0.00033417215720541,0.000767265474397453,0.0017130813540752222,0.000768615344287569,0.00034707390636296357,0.00045733936214412016,0.0014263194901288322,0.000798128801815044,0.0004606067742023765
SBS52,0.0003688383279821542,0.00041869350301721364,0.0005840073395910234,0.0003651018959937441,0.0007754627773723506,0.0018001771798668057,0.0010006921215616978,0.00045846767508502244,0.0004796734304222715,0.0013904204018994678,0.0007678929150869326,0.0005283449522233986
SBS53,0.0003410253938085818,0.00037069666624278344,0.0005048461068232972,0.0003508399823014218,0.0005604228220517155,0.0017640124162339615,0.0007204313661422589,0.00037398284150254497,0.0003995106875457473,0.0013910330835709612,0.0007979463009179363,0.0006036758364844068
SBS54,0.0003472456893697089,0.0008760224533459043,0.002389564634417913,0.06402840042980662,0.1258234909782759,1.9741775119818479,0.0021136239661987714,0.0034762753990849864,0.002631801620754112,0.8856483292884098,0.12373711172759509,0.004192716962591087
SBS55,0.0003755134218020284,0.0004137283046990388,0.0005588274420822157,0.0003454709400574715,0.0007685797666344096,0.0017418158693216104,0.0007743068626864581,0.0003819202076407774,0.0004789056611571271,0.0014721982261728342,0.0008503712547261557,0.0004349795655320066
SBS56,0.5244848770426568,7.228120439758923,0.22267004831342385,0.3256704166050505,0.8285503131373435,0.008079721834413764,0.0026523815173560015,0.0006296373920405431,0.5366774182202868,0.008914101459184521,0.007205502965146707,0.0006905332923850149
SBS57,0.0003504769054953128,0.00040997846829496034,0.0005048486290278909,0.00033311372318007155,0.0007908632484379481,0.0017310853939114523,0.00079556624158936,0.00031638891680448337,0.0004665703820371327,0.0014664069631988921,0.0007671637347681545,0.00040476374453310063
SBS58,0.00035913766415194393,0.00038764302026000875,0.0005171713222793496,0.0003214494247794901,0.0007441656300329942,0.0016643087681431823,0.0007207447840592395,0.00031274602547380463,0.0004548746163272605,0.0014321264906442697,0.0007614798540854573,0.0004203161454942414
SBS59,0.00034118838642960644,0.0003996975686883762,0.0007217927160225244,0.00036131318139275833,0.0006692286276922173,0.0019284955268613398,0.0008493422861035222,0.00027863684668634465,0.00042638709300683533,0.0015221178433837937,0.0008269637943680221,0.0004760014119971762
SBS60,0.00042401515611322995,0.00045833858493026934,0.0005935877122595609,0.0003779044567342614,0.0008519508883225005,0.0018119841571477085,0.0008419665944161364,0.00037851204247389724,0.0005334819474948492,0.0015057987937803757,0.0008736093488221283,0.00046606137543228165
SBS84,0.0003421619783450639,0.0004849767238152845,0.0031725822621714284,0.8808864978247387,0.0015584628120903718,0.0023245304449307645,0.0009621994829823466,0.000414254782742712,0.0005276056996572796,0.0021873486214039443,0.0011088175050696862,0.0009415929099924249
SBS85,0.0003926408807484726,0.0004273885040059986,0.0005592448110765244,0.0003489389394204089,0.0008340826216277379,0.001753652212235911,0.0007903442861721665,0.00035576029600097806,0.0004899877737401707,0.0014850440115119093,0.0008130222861640869,0.0004518265625667381
SBS86,0.00028177864901668534,0.0002957470894718805,0.0004587203329986373,0.0002634730596318843,0.0008350934645094621,0.0017092000307551863,0.0005074222176306717,0.0003389558244649504,0.00036205868404823576,0.001536331561974108,0.0011606689837676259,0.00034060566269718945
SBS87,0.0002453018207190805,0.0002612204632398168,0.0004571994397840966,0.00023226129343445435,0.0005581025194405123,0.0013532549110894354,0.00056719083949517,0.00020812709696645975,0.0003331963870414971,0.0011222377391838215,0.0006086698335565408,0.0002574093818093118
SBS88,0.0003694487654523038,0.0004086243935302759,0.0005220402480548066,0.0003302155434656789,0.0008124062530008078,0.0017090286960406065,0.0007573229285994435,0.0003284558216412549,0.00045765432635684947,0.0014419313091776345,0.0007548952013116615,0.0004260186697799236
SBS89,0.00034854487651458574,0.0003772239911350491,0.0005208193377421192,0.00032384546867195315,0.0007212333004421866,0.0016924745951668306,0.0007160664929586368,0.00035139669377201734,0.00043553526238541214,0.0014400052437288152,0.0008314504800385228,0.0004457014299802638
SBS90,0.00044099373451957845,0.0004693673415356152,0.0006099371412912502,0.0003863847642790685,0.0008895601864653561,0.0018246747911450354,0.0008760580710975183,0.0004010429317357181,0.0005399146152650104,0.0015296319079957331,0.0008582851799858775,0.0004702853790632354
SBS91,0.0003799885201669032,0.00041893883274251686,0.0005527241821900391,0.0003589178644032033,0.0007531960786584876,0.0017848333859167515,0.0009633669719861845,0.0003958537704626894,0.0004887457803131432,0.0014197973612076757,0.000795392828604517,0.0004973910167827558
SBS92,0.00034315798618013427,0.00037450527140822225,0.0005098906905550736,0.000316990410989381,0.0007068223667797409,0.001653965021280929,0.000720413664483919,0.00032876232146791275,0.000433180663754991,0.0014190406687024449,0.0007648086094727214,0.00045108069846037246
SBS93,0.0003597279068534002,0.0004008236310061034,0.0005499241897089929,0.00033487579918442995,0.0008248075473015964,0.0017015623952635636,0.0007689988170270285,0.0003581065085355984,0.000462800186961739,0.0014447998608880606,0.0007686397592744002,0.0004199376402486233
SBS94,0.0003383128699352206,0.0003705490922093888,0.0005096561238543838,0.0003202594342268349,0.0006808716489440153,0.0016589889574025718,0.0006987833597374739,0.00033071367591283336,0.0004231079625255617,0.0013734146099747796,0.0007904361541093433,0.00043067330465124565
SBS95,0.0003417243613337968,0.0003748557131007774,0.0005270252692345874,0.00033830679649949133,0.0005888342174893925,0.0017447501990703173,0.000757644187370755,0.0003458513505854415,0.00040771085089424085,0.00139083222702149,0.0008200805137785549,0.0004891018292137444
SBS96,0.0003159861845280441,0.0003835130148399919,0.0005317725901666901,0.0003310633496890978,0.000797095026899486,0.0016956886745741273,0.0007667319724887445,0.00039366789105616754,0.00043610936540700105,0.0014675070539527867,0.0007335289616194526,0.0004086737507423736
SBS97,0.00031494813996464616,0.00032149635345635874,0.0005482805415816526,0.0002946326138982736,0.000668829168468236,0.0019335020861281527,0.0008214375298810886,0.00024570538327949547,0.00040456164897310757,0.0038086816510174613,0.0007050291613609596,0.0005748418188904375
SBS98,0.00029200600246165895,0.00030286105944687,0.0006097399653469324,0.00032878938401823704,0.0004928751926821355,0.0018927075058572228,0.0006028744598239363,0.0003507789174239088,0.00035751704325120753,0.0014691391677495189,0.0007083453012553877,0.00038967482253081474
SBS99,0.00032063498234809597,0.0003578849992128496,0.0005350389742093672,0.00030042382883093414,0.0007764599374732551,0.0016529402144459125,0.0006630302955845099,0.00032931974398676066,0.0004094577460529495,0.001487595092631664,0.0007707453005354458,0.0004120188931489467
